"feature","id","pval","qval"
"gene","MSTRG.5631",0.00590747253468138,0.0313590502391677
"gene","MSTRG.7728",0.00596773290381281,0.0316339530641301
"gene","MSTRG.7553",0.00597355409650779,0.0316339530641301
"gene","MSTRG.10025",0.00597481504199848,0.0316339530641301
"gene","MSTRG.13632",0.00597523876254646,0.0316339530641301
"gene","MSTRG.9600",0.00597566685993578,0.0316339530641301
"gene","MSTRG.12213",0.00598129882020682,0.0316463889279878
"gene","MSTRG.10708",0.00598783337693831,0.03166358406675
"gene","MSTRG.14128",0.00600874196276835,0.031756728355859
"gene","MSTRG.10891",0.00601273329145746,0.0317604103724109
"gene","MSTRG.11324",0.00601691677301597,0.0317651027885399
"gene","MSTRG.3996",0.00603656669420527,0.0318247944647817
"gene","MSTRG.11220",0.00603668628352483,0.0318247944647817
"gene","MSTRG.11350",0.00603873972446789,0.0318247944647817
"gene","MSTRG.445",0.0060414288247459,0.0318247944647817
"gene","MSTRG.1432",0.00605099451716629,0.0318577756119514
"gene","MSTRG.5044",0.00605771415897927,0.0318757448103494
"gene","MSTRG.3179",0.00607057878934325,0.0319260117453731
"gene","MSTRG.10416",0.00607700342785999,0.0319423735248475
"gene","MSTRG.6383",0.00608724846864694,0.0319787875955077
"gene","MSTRG.429",0.00609330430555421,0.0319931663973544
"gene","MSTRG.1140",0.00611893433326127,0.0321102487602823
"gene","MSTRG.11970",0.00612828326153503,0.0321418121007604
"gene","MSTRG.9366",0.00614033567740657,0.0321627383940689
"gene","MSTRG.12481",0.00614083558385337,0.0321627383940689
"gene","MSTRG.2830",0.00614228230119096,0.0321627383940689
"gene","MSTRG.5637",0.00614738711785401,0.0321719933855118
"gene","MSTRG.12355",0.0061599040242899,0.0322200080272136
"gene","MSTRG.9699",0.00616438575339506,0.0322259645676401
"gene","MSTRG.1100",0.00617016231954703,0.0322386800869558
"gene","MSTRG.3143",0.00617842188225803,0.0322643482908816
"gene","MSTRG.1278",0.00618446072389578,0.0322783981474582
"gene","MSTRG.11373",0.00621611653283161,0.0324260624331692
"gene","MSTRG.5958",0.00623278247192538,0.0324954153755331
"gene","MSTRG.10915",0.00626737273132205,0.0326580935837538
"gene","MSTRG.4986",0.00627885970196906,0.0327002741906979
"gene","MSTRG.2589",0.00628607780356849,0.032703287896377
"gene","MSTRG.7964",0.00628622328547579,0.032703287896377
"gene","MSTRG.8710",0.00631796397701445,0.0328332601418525
"gene","MSTRG.6071",0.00631801841941249,0.0328332601418525
"gene","MSTRG.10773",0.00635243072649849,0.0329943061440978
"gene","MSTRG.7159",0.0063624226659964,0.0330284084546071
"gene","MSTRG.3570",0.00637747655012344,0.0330887373214155
"gene","MSTRG.4491",0.00639799307471645,0.0331773282626501
"gene","MSTRG.6984",0.00643286560861389,0.0333402282080849
"gene","MSTRG.892",0.00644574981903756,0.0333890533345094
"gene","MSTRG.6752",0.00646073565061922,0.0334452556479758
"gene","MSTRG.969",0.00646353851371151,0.0334452556479758
"gene","MSTRG.3362",0.00650784244505509,0.0336427913629387
"gene","MSTRG.509",0.00650869355724903,0.0336427913629387
"gene","MSTRG.1358",0.00651438226710876,0.03365250727099
"gene","MSTRG.5383",0.00652250166458579,0.03365250727099
"gene","MSTRG.9614",0.00652387121780484,0.03365250727099
"gene","MSTRG.13540",0.00652453693874278,0.03365250727099
"gene","MSTRG.13130",0.00655610789435701,0.033797262086418
"gene","MSTRG.5075",0.00656124925478951,0.0338056883036723
"gene","MSTRG.4528",0.00656627636657048,0.0338135171868266
"gene","MSTRG.684",0.00657325993897506,0.0338314072673356
"gene","MSTRG.5079",0.00658106403022263,0.0338534990668869
"gene","MSTRG.4205",0.00660279588461454,0.0339376230823303
"gene","MSTRG.3422",0.00660445859983938,0.0339376230823303
"gene","MSTRG.10706",0.00662329964319075,0.0340072408656081
"gene","MSTRG.6113",0.00662506206904689,0.0340072408656081
"gene","MSTRG.676",0.00665900119691454,0.0341632631922598
"gene","MSTRG.7827",0.00667492678914683,0.0342267522592423
"gene","MSTRG.11402",0.00668212550282588,0.0342386858519797
"gene","MSTRG.3471",0.00668435754911056,0.0342386858519797
"gene","MSTRG.1816",0.00670281491786517,0.034314995118545
"gene","MSTRG.12602",0.00671396456194628,0.0343538314103833
"gene","MSTRG.4345",0.00672031212715996,0.0343680683850514
"gene","MSTRG.13480",0.00674397478208821,0.0344707936899949
"gene","MSTRG.12815",0.00674969394103475,0.0344817432917727
"gene","MSTRG.9205",0.00676844538784993,0.0345592232727083
"gene","MSTRG.4129",0.00678724530199548,0.03463133631976
"gene","MSTRG.486",0.00678975369754631,0.03463133631976
"gene","MSTRG.4161",0.00679551549742863,0.0346423952380814
"gene","MSTRG.9971",0.00682110089051646,0.0347540298655028
"gene","MSTRG.11959",0.00682462432939801,0.0347540298655028
"gene","MSTRG.7223",0.00684552349942613,0.0348420520245343
"gene","MSTRG.3101",0.00685125830538402,0.0348528390838533
"gene","MSTRG.1384",0.00685965378559894,0.0348693333363688
"gene","MSTRG.8231",0.0068617349936817,0.0348693333363688
"gene","MSTRG.818",0.00687778768280922,0.0349214182035949
"gene","MSTRG.11575",0.00687922958180776,0.0349214182035949
"gene","MSTRG.6838",0.00688602104280689,0.0349374962382413
"gene","MSTRG.6484",0.00689914960345073,0.034985692886515
"gene","MSTRG.6578",0.00690328678804464,0.0349882674220559
"gene","MSTRG.170",0.00690834551645803,0.0349955075032346
"gene","MSTRG.918",0.00691882501622798,0.0350301854813223
"gene","MSTRG.6532",0.0069290207593482,0.0350633911391689
"gene","MSTRG.6142",0.00693591096109736,0.0350763970262303
"gene","MSTRG.9274",0.00693886816691092,0.0350763970262303
"gene","MSTRG.12502",0.00694884999360079,0.035108445460331
"gene","MSTRG.11598",0.00695450289636423,0.0351186002728922
"gene","MSTRG.2960",0.00696901553835727,0.0351619092567132
"gene","MSTRG.2899",0.00697037433501857,0.0351619092567132
"gene","MSTRG.12973",0.00697405627039682,0.0351620828695739
"gene","MSTRG.5847",0.00700242974861065,0.0352866820578184
"gene","MSTRG.13295",0.0070256313791115,0.0353851026617737
"gene","MSTRG.2173",0.00703674838429302,0.035422587166885
"gene","MSTRG.120",0.00706032223319819,0.0355227068517905
"gene","MSTRG.9009",0.00706486086983316,0.0355269998879456
"gene","MSTRG.11877",0.00710954681890463,0.0357330716028366
"gene","MSTRG.12977",0.0071215921312745,0.0357749599507484
"gene","MSTRG.3922",0.00714019351524897,0.035846648587517
"gene","MSTRG.4667",0.00714329999342533,0.035846648587517
"gene","MSTRG.13420",0.00714710477715852,0.035847081192408
"gene","MSTRG.4394",0.00717123911916917,0.0359478066663495
"gene","MSTRG.2655",0.00717464523091871,0.0359478066663495
"gene","MSTRG.5121",0.00718130571372777,0.0359624867949796
"gene","MSTRG.7603",0.00719338368444133,0.0360042672471518
"gene","MSTRG.4446",0.00721352614068027,0.0360739706281981
"gene","MSTRG.9995",0.0072179276677975,0.0360739706281981
"gene","MSTRG.7842",0.00721853623877533,0.0360739706281981
"gene","MSTRG.11434",0.00722492032368538,0.0360871667980969
"gene","MSTRG.10981",0.00723721507521047,0.0361298567193314
"gene","MSTRG.4773",0.00724453126108315,0.0361476611577855
"gene","MSTRG.9409",0.00727730966251827,0.0362924289429261
"gene","MSTRG.1449",0.00729401540234009,0.0363540582661343
"gene","MSTRG.938",0.00729720982831639,0.0363540582661343
"gene","MSTRG.5380",0.00731579046336428,0.0364277996212973
"gene","MSTRG.2022",0.00732746946643337,0.0364493370329781
"gene","MSTRG.3264",0.00732769288257074,0.0364493370329781
"gene","MSTRG.6751",0.00733145897374943,0.0364493370329781
"gene","MSTRG.8801",0.00734988653521529,0.0365221165976677
"gene","MSTRG.11624",0.00737228846091253,0.03659044586312
"gene","MSTRG.11730",0.00737621739832584,0.03659044586312
"gene","MSTRG.5244",0.00737661799104528,0.03659044586312
"gene","MSTRG.6133",0.00737882020310221,0.03659044586312
"gene","MSTRG.10380",0.00739059350569482,0.0366299852930067
"gene","MSTRG.10281",0.00739501135965848,0.0366330470231797
"gene","MSTRG.13039",0.00741250267160964,0.0367008350047853
"gene","MSTRG.4130",0.00743512559030823,0.0367939479931065
"gene","MSTRG.4981",0.00745334543345422,0.0368651872644939
"gene","MSTRG.3180",0.00746613179511291,0.0369094925666094
"gene","MSTRG.2511",0.00747510027287701,0.0369336685489146
"gene","MSTRG.10750",0.00748306592172088,0.0369336685489146
"gene","MSTRG.10667",0.00748321671427943,0.0369336685489146
"gene","MSTRG.5786",0.00748634733864928,0.0369336685489146
"gene","MSTRG.8097",0.00750544599381486,0.0370007751957748
"gene","MSTRG.8284",0.00750762617042899,0.0370007751957748
"gene","MSTRG.12630",0.00751157870505592,0.0370013381281242
"gene","MSTRG.6223",0.00751556903282569,0.0370020865558936
"gene","MSTRG.9345",0.00753855983277807,0.0370799810322014
"gene","MSTRG.8819",0.00753908328040609,0.0370799810322014
"gene","MSTRG.11180",0.00755620791136136,0.0371246537748155
"gene","MSTRG.954",0.00755694081827807,0.0371246537748155
"gene","MSTRG.11622",0.00755971943568079,0.0371246537748155
"gene","MSTRG.358",0.0075792060468105,0.0372013983153021
"gene","MSTRG.4422",0.00758898585730883,0.037218046638389
"gene","MSTRG.3133",0.00759031947002831,0.037218046638389
"gene","MSTRG.2465",0.00760876032587454,0.0372895015462281
"gene","MSTRG.3236",0.00761483912710847,0.0373003298705923
"gene","MSTRG.1849",0.00762340747464885,0.037323335731648
"gene","MSTRG.9229",0.00763289849782622,0.0373508332583984
"gene","MSTRG.13657",0.00765493750245305,0.0374329830325835
"gene","MSTRG.7444",0.00765820041066823,0.0374329830325835
"gene","MSTRG.3928",0.00766133563519578,0.0374329830325835
"gene","MSTRG.6503",0.00767589831774529,0.0374677109321898
"gene","MSTRG.11278",0.00767621671069241,0.0374677109321898
"gene","MSTRG.7898",0.00768476766850079,0.037476566493119
"gene","MSTRG.2281",0.00768897779860866,0.037476566493119
"gene","MSTRG.2855",0.00768969383022711,0.037476566493119
"gene","MSTRG.5460",0.00769890227867753,0.0375024850765293
"gene","MSTRG.12388",0.0077032598633725,0.0375047601428843
"gene","MSTRG.9899",0.00775990636413448,0.0377614827613611
"gene","MSTRG.4613",0.00783324864844559,0.0380991508430956
"gene","MSTRG.10585",0.00783986285812799,0.0381120917561038
"gene","MSTRG.10388",0.00784568016511389,0.0381211475764606
"gene","MSTRG.4612",0.00787519777140389,0.0382119596145247
"gene","MSTRG.7944",0.00787814885674609,0.0382119596145247
"gene","MSTRG.7473",0.00788283896455755,0.0382119596145247
"gene","MSTRG.1368",0.00788351376252705,0.0382119596145247
"gene","MSTRG.2609",0.0078841895926649,0.0382119596145247
"gene","MSTRG.8524",0.00789236868538512,0.038232378958348
"gene","MSTRG.2260",0.00790064720024475,0.0382375036486111
"gene","MSTRG.11421",0.00790135967510719,0.0382375036486111
"gene","MSTRG.2407",0.00790992815281566,0.038248826985328
"gene","MSTRG.1591",0.00791163495941327,0.038248826985328
"gene","MSTRG.12708",0.00794310955730559,0.0383472578842895
"gene","MSTRG.1734",0.00794337186803284,0.0383472578842895
"gene","MSTRG.13235",0.00794392883764794,0.0383472578842895
"gene","MSTRG.11100",0.00796202685718672,0.0384153848364765
"gene","MSTRG.855",0.00797030006409349,0.0384360643411012
"gene","MSTRG.5506",0.00798597669832979,0.0384924076859496
"gene","MSTRG.12517",0.00800286673278017,0.0385434162882725
"gene","MSTRG.4460",0.00800808645720053,0.0385434162882725
"gene","MSTRG.1846",0.00800855423500102,0.0385434162882725
"gene","MSTRG.610",0.00801631913907808,0.038545385150159
"gene","MSTRG.1133",0.00801817415793127,0.038545385150159
"gene","MSTRG.4703",0.00802095877709741,0.038545385150159
"gene","MSTRG.13050",0.00803922540904833,0.0386043367039455
"gene","MSTRG.2063",0.00804325123405558,0.0386043367039455
"gene","MSTRG.12616",0.00804817833247151,0.0386043367039455
"gene","MSTRG.3163",0.00804924447872724,0.0386043367039455
"gene","MSTRG.13358",0.00806845463246186,0.0386617775291131
"gene","MSTRG.13630",0.00806924236396012,0.0386617775291131
"gene","MSTRG.10195",0.00813052345234211,0.0389360387881659
"gene","MSTRG.5843",0.00813930592792178,0.038958743369
"gene","MSTRG.6920",0.00814990581182107,0.0389901201121365
"gene","MSTRG.2492",0.00815434515453162,0.038992007584169
"gene","MSTRG.8691",0.0081684863116116,0.0390323851458664
"gene","MSTRG.7216",0.00817280025658007,0.0390323851458664
"gene","MSTRG.12408",0.00817493626654608,0.0390323851458664
"gene","MSTRG.4055",0.00819736080960642,0.0391189139615107
"gene","MSTRG.10408",0.0082048523196343,0.0391189139615107
"gene","MSTRG.5095",0.0082090633830062,0.0391189139615107
"gene","MSTRG.2582",0.00820929076183985,0.0391189139615107
"gene","MSTRG.10283",0.0082567509630771,0.0393256320573435
"gene","MSTRG.10152",0.00826090017779491,0.0393259643031817
"gene","MSTRG.3559",0.00827917098793063,0.0393754798931266
"gene","MSTRG.5483",0.00827947072026636,0.0393754798931266
"gene","MSTRG.372",0.00828760133840944,0.0393781799230727
"gene","MSTRG.9327",0.00828820820165088,0.0393781799230727
"gene","MSTRG.3817",0.00831130346146614,0.0394636918723276
"gene","MSTRG.696",0.00831439400339185,0.0394636918723276
"gene","MSTRG.5480",0.00832548311604486,0.0394968785623388
"gene","MSTRG.10947",0.00833340161795226,0.0395149983261485
"gene","MSTRG.704",0.00834287852346449,0.0395308207135374
"gene","MSTRG.13473",0.0083508360401594,0.0395308207135374
"gene","MSTRG.718",0.00835352769070252,0.0395308207135374
"gene","MSTRG.2364",0.00835540970977777,0.0395308207135374
"gene","MSTRG.3893",0.00835724197242627,0.0395308207135374
"gene","MSTRG.4806",0.00837060212529539,0.0395745975909012
"gene","MSTRG.10945",0.00839556445233491,0.0396731575100532
"gene","MSTRG.2795",0.00840500491312857,0.0396983083599017
"gene","MSTRG.8384",0.00843411891315049,0.0398163106379876
"gene","MSTRG.9604",0.00843912131006941,0.0398204255648894
"gene","MSTRG.4414",0.00846547219990423,0.0399252211384916
"gene","MSTRG.7909",0.00849002914499342,0.0400214576810448
"gene","MSTRG.13404",0.00850762017184503,0.0400801688084308
"gene","MSTRG.9185",0.00851079933100185,0.0400801688084308
"gene","MSTRG.7956",0.0085271043231866,0.0401373465212494
"gene","MSTRG.152",0.00856274630768605,0.0402854438292306
"gene","MSTRG.13092",0.00856816540276983,0.0402912753574152
"gene","MSTRG.13832",0.00857420599529357,0.0403000223279522
"gene","MSTRG.13041",0.00860293995853967,0.0404153709553228
"gene","MSTRG.8665",0.00861226338285837,0.04043946371688
"gene","MSTRG.7866",0.00864845800321135,0.0405851815657217
"gene","MSTRG.2268",0.00865171660970521,0.0405851815657217
"gene","MSTRG.13665",0.00867541523765958,0.0406668444237713
"gene","MSTRG.1231",0.0086775621348234,0.0406668444237713
"gene","MSTRG.13299",0.00869575306378656,0.0407322932628292
"gene","MSTRG.5237",0.00870761427043731,0.0407680435002505
"gene","MSTRG.7549",0.00873836386843196,0.0408814288895476
"gene","MSTRG.13829",0.00874031379059725,0.0408814288895476
"gene","MSTRG.10617",0.00875520239599159,0.0409191571008127
"gene","MSTRG.13541",0.00875686940860754,0.0409191571008127
"gene","MSTRG.12791",0.00876179049316095,0.0409223160630192
"gene","MSTRG.11560",0.00882441420687097,0.0411948440456349
"gene","MSTRG.265",0.00884218655826396,0.0412578307946102
"gene","MSTRG.8073",0.0088796186413338,0.0414124449455529
"gene","MSTRG.4315",0.0088954313521854,0.0414538294285036
"gene","MSTRG.2389",0.0089011268567607,0.0414538294285036
"gene","MSTRG.12849",0.00890139283371394,0.0414538294285036
"gene","MSTRG.2642",0.00893530512243434,0.0415916665283762
"gene","MSTRG.9850",0.00895213699422637,0.0416499037762269
"gene","MSTRG.7476",0.00896657151797342,0.0416857068204956
"gene","MSTRG.1488",0.00896977708439373,0.0416857068204956
"gene","MSTRG.9668",0.00897280515067722,0.0416857068204956
"gene","MSTRG.1385",0.00899161157916839,0.0417387495614088
"gene","MSTRG.10232",0.00899294039704734,0.0417387495614088
"gene","MSTRG.13456",0.00899721178305057,0.0417387495614088
"gene","MSTRG.12482",0.00900274909206855,0.041744348844416
"gene","MSTRG.9933",0.00903998857848187,0.0418808696248754
"gene","MSTRG.10230",0.00904240983635096,0.0418808696248754
"gene","MSTRG.7809",0.00904522516172102,0.0418808696248754
"gene","MSTRG.9779",0.00906934745057497,0.0419538204611622
"gene","MSTRG.11207",0.00907097176562666,0.0419538204611622
"gene","MSTRG.3702",0.00907691796450116,0.0419538204611622
"gene","MSTRG.423",0.00907978667686016,0.0419538204611622
"gene","MSTRG.5774",0.00908571107694489,0.0419538204611622
"gene","MSTRG.4536",0.00908709306254218,0.0419538204611622
"gene","MSTRG.13075",0.00909771317461616,0.0419779272578482
"gene","MSTRG.10928",0.00910236422281763,0.0419779272578482
"gene","MSTRG.4458",0.00910537820499591,0.0419779272578482
"gene","MSTRG.4043",0.0091141973173251,0.0419985000664503
"gene","MSTRG.7267",0.00912443477222602,0.0420255858596554
"gene","MSTRG.12393",0.00913491488528595,0.0420352106792731
"gene","MSTRG.51",0.0091352454743856,0.0420352106792731
"gene","MSTRG.9246",0.00916002431928897,0.0421291194837527
"gene","MSTRG.12952",0.00919549625948601,0.0422720953464212
"gene","MSTRG.13961",0.00921522029295696,0.0423425756072951
"gene","MSTRG.7405",0.00923659896005091,0.0424205878870371
"gene","MSTRG.13506",0.00925941192537161,0.0425051099812297
"gene","MSTRG.11497",0.00928638651748726,0.0426086463724784
"gene","MSTRG.1634",0.00929483532926745,0.0426126947903972
"gene","MSTRG.10187",0.00929827704899888,0.0426126947903972
"gene","MSTRG.9294",0.00930165898904733,0.0426126947903972
"gene","MSTRG.9657",0.00930495047030977,0.0426126947903972
"gene","MSTRG.1502",0.00931838626806991,0.0426539618348499
"gene","MSTRG.4000",0.00933532721802366,0.0427112265694106
"gene","MSTRG.2235",0.00934245787570132,0.0427129977957771
"gene","MSTRG.1077",0.00934457597005123,0.0427129977957771
"gene","MSTRG.1298",0.00936779311992009,0.0427988273346112
"gene","MSTRG.5913",0.00938872307056293,0.0428514055034046
"gene","MSTRG.7087",0.00939378160569282,0.0428514055034046
"gene","MSTRG.1375",0.00939402026270464,0.0428514055034046
"gene","MSTRG.1945",0.00940192106189452,0.0428514055034046
"gene","MSTRG.5083",0.00940497346991653,0.0428514055034046
"gene","MSTRG.13149",0.00940597241132823,0.0428514055034046
"gene","MSTRG.11022",0.00941956409209754,0.0428890416651434
"gene","MSTRG.11883",0.00942313176833753,0.0428890416651434
"gene","MSTRG.8024",0.00942883731380395,0.0428947577654885
"gene","MSTRG.5010",0.00943601185123799,0.0428964396682262
"gene","MSTRG.8611",0.00943810669463774,0.0428964396682262
"gene","MSTRG.13169",0.00944582509140135,0.0429112883511353
"gene","MSTRG.13735",0.00945904724749713,0.0429511142090779
"gene","MSTRG.11803",0.00951819367818718,0.0431840699489388
"gene","MSTRG.13837",0.00951931002505135,0.0431840699489388
