sn,pl3c
9907,FBgn0023534
9908,FBgn0023537
9909,FBgn0023536
9910,FBgn0023531
9911,FBgn0023530
9912,FBgn0033677
9913,FBgn0265841
9914,FBgn0265840
9915,FBgn0265843
9916,FBgn0265842
9917,FBgn0265845
9918,FBgn0265844
9919,FBgn0086532
9920,FBgn0086533
9921,FBgn0260464
9922,FBgn0035844
9923,FBgn0035845
9924,FBgn0035842
9925,FBgn0034487
9926,FBgn0265106
9927,FBgn0035848
9928,FBgn0035849
9929,FBgn0029686
9930,FBgn0260461
9931,FBgn0001258
9932,FBgn0001259
9933,FBgn0039387
9934,FBgn0039386
9935,FBgn0039381
9936,FBgn0260462
9937,FBgn0001250
9938,FBgn0001253
9939,FBgn0001254
9940,FBgn0001255
9941,FBgn0001256
9942,FBgn0001257
9943,FBgn0053852
9944,FBgn0035059
9945,FBgn0030001
9946,FBgn0052834
9947,FBgn0052835
9948,FBgn0052831
9949,FBgn0052832
9950,FBgn0052833
9951,FBgn0003076
9952,FBgn0003074
9953,FBgn0036249
9954,FBgn0003071
9955,FBgn0038795
9956,FBgn0030000
9957,FBgn0003079
9958,FBgn0053309
9959,FBgn0085612
9960,FBgn0035722
9961,FBgn0046706
9962,FBgn0053307
9963,FBgn0053306
9964,FBgn0053301
9965,FBgn0053300
9966,FBgn0053303
9967,FBgn0053302
9968,FBgn0038532
9969,FBgn0036248
9970,FBgn0264510
9971,FBgn0263967
9972,FBgn0039566
9973,FBgn0260231
9974,FBgn0260230
9975,FBgn0260233
9976,FBgn0260234
9977,FBgn0260237
9978,FBgn0035847
9979,FBgn0260238
9980,FBgn0035056
9981,FBgn0028343
9982,FBgn0028342
9983,FBgn0028341
9984,FBgn0029568
9985,FBgn0261014
9986,FBgn0261015
9987,FBgn0267919
9988,FBgn0267918
9989,FBgn0261547
9990,FBgn0267915
9991,FBgn0261549
9992,FBgn0267917
9993,FBgn0267916
9994,FBgn0267910
9995,FBgn0267913
9996,FBgn0261019
9997,FBgn0038482
9998,FBgn0030035
9999,FBgn0031040
10000,FBgn0034629
10001,FBgn0038474
10002,FBgn0267201
10003,FBgn0038476
10004,FBgn0035157
10005,FBgn0038470
10006,FBgn0038471
10007,FBgn0020378
10008,FBgn0020379
10009,FBgn0020376
10010,FBgn0020377
10011,FBgn0020372
10012,FBgn0035159
10013,FBgn0020370
10014,FBgn0020371
10015,FBgn0087007
10016,FBgn0259938
10017,FBgn0087002
10018,FBgn0259932
10019,FBgn0267205
10020,FBgn0030033
10021,FBgn0259936
10022,FBgn0259937
10023,FBgn0087008
10024,FBgn0034153
10025,FBgn0031920
10026,FBgn0034151
10027,FBgn0034402
10028,FBgn0031389
10029,FBgn0031436
10030,FBgn0034407
10031,FBgn0031434
10032,FBgn0022288
10033,FBgn0034408
10034,FBgn0034159
10035,FBgn0034158
10036,FBgn0031381
10037,FBgn0031546
10038,FBgn0263843
10039,FBgn0033130
10040,FBgn0038715
10041,FBgn0038714
10042,FBgn0038717
10043,FBgn0038716
10044,FBgn0017590
10045,FBgn0038718
10046,FBgn0033132
10047,FBgn0052302
10048,FBgn0052303
10049,FBgn0028969
10050,FBgn0028968
10051,FBgn0260499
10052,FBgn0030520
10053,FBgn0030521
10054,FBgn0019624
10055,FBgn0036454
10056,FBgn0030528
10057,FBgn0030529
10058,FBgn0033136
10059,FBgn0010812
10060,FBgn0023550
10061,FBgn0030006
10062,FBgn0031657
10063,FBgn0010217
10064,FBgn0031655
10065,FBgn0010215
10066,FBgn0031653
10067,FBgn0010213
10068,FBgn0031651
10069,FBgn0031650
10070,FBgn0083032
10071,FBgn0037206
10072,FBgn0263841
10073,FBgn0031659
10074,FBgn0037207
10075,FBgn0262897
10076,FBgn0262896
10077,FBgn0262895
10078,FBgn0262894
10079,FBgn0262893
10080,FBgn0262892
10081,FBgn0262891
10082,FBgn0262890
10083,FBgn0026619
10084,FBgn0037205
10085,FBgn0002842
10086,FBgn0262898
10087,FBgn0051702
10088,FBgn0260936
10089,FBgn0265205
10090,FBgn0265204
10091,FBgn0265203
10092,FBgn0034838
10093,FBgn0265201
10094,FBgn0265200
10095,FBgn0032415
10096,FBgn0265414
10097,FBgn0265637
10098,FBgn0013680
10099,FBgn0264077
10100,FBgn0037783
10101,FBgn0264075
10102,FBgn0030008
10103,FBgn0004784
10104,FBgn0031092
10105,FBgn0264078
10106,FBgn0051760
10107,FBgn0083030
10108,FBgn0262099
10109,FBgn0262098
10110,FBgn0051769
10111,FBgn0031804
10112,FBgn0037170
10113,FBgn0037171
10114,FBgn0025878
10115,FBgn0025879
10116,FBgn0037174
10117,FBgn0037175
10118,FBgn0023083
10119,FBgn0037177
10120,FBgn0037178
10121,FBgn0031802
10122,FBgn0030389
10123,FBgn0034267
10124,FBgn0025874
10125,FBgn0031775
10126,FBgn0010295
10127,FBgn0000330
10128,FBgn0031776
10129,FBgn0038830
10130,FBgn0010292
10131,FBgn0011297
10132,FBgn0031777
10133,FBgn0011291
10134,FBgn0011290
10135,FBgn0085520
10136,FBgn0085521
10137,FBgn0039402
10138,FBgn0033874
10139,FBgn0033876
10140,FBgn0033871
10141,FBgn0039407
10142,FBgn0039404
10143,FBgn0033872
10144,FBgn0039408
10145,FBgn0033879
10146,FBgn0083036
10147,FBgn0031540
10148,FBgn0061359
10149,FBgn0041181
10150,FBgn0061356
10151,FBgn0265676
10152,FBgn0037715
10153,FBgn0265674
10154,FBgn0265675
10155,FBgn0265672
10156,FBgn0265673
10157,FBgn0265670
10158,FBgn0037713
10159,FBgn0051706
10160,FBgn0037718
10161,FBgn0037719
10162,FBgn0265678
10163,FBgn0265679
10164,FBgn0003923
10165,FBgn0250754
10166,FBgn0040398
10167,FBgn0040392
10168,FBgn0040393
10169,FBgn0040391
10170,FBgn0040396
10171,FBgn0040397
10172,FBgn0283649
10173,FBgn0040395
10174,FBgn0004034
10175,FBgn0050410
10176,FBgn0050411
10177,FBgn0267057
10178,FBgn0005778
10179,FBgn0050414
10180,FBgn0050147
10181,FBgn0050416
10182,FBgn0039106
10183,FBgn0263850
10184,FBgn0050419
10185,FBgn0263852
10186,FBgn0263325
10187,FBgn0263322
10188,FBgn0263323
10189,FBgn0263320
10190,FBgn0263321
10191,FBgn0033387
10192,FBgn0283427
10193,FBgn0033382
10194,FBgn0033381
10195,FBgn0033380
10196,FBgn0035789
10197,FBgn0027259
10198,FBgn0033389
10199,FBgn0033388
10200,FBgn0003463
10201,FBgn0030369
10202,FBgn0053824
10203,FBgn0052027
10204,FBgn0053826
10205,FBgn0053827
10206,FBgn0053820
10207,FBgn0053821
10208,FBgn0035439
10209,FBgn0035438
10210,FBgn0024509
10211,FBgn0035436
10212,FBgn0035435
10213,FBgn0035434
10214,FBgn0053828
10215,FBgn0053829
10216,FBgn0035431
10217,FBgn0035430
10218,FBgn0033659
10219,FBgn0033658
10220,FBgn0011994
10221,FBgn0036448
10222,FBgn0010282
10223,FBgn0011993
10224,FBgn0020617
10225,FBgn0020616
10226,FBgn0036443
10227,FBgn0033650
10228,FBgn0033121
10229,FBgn0033652
10230,FBgn0036447
10231,FBgn0033654
10232,FBgn0011998
10233,FBgn0011999
10234,FBgn0028426
10235,FBgn0266324
10236,FBgn0266327
10237,FBgn0028425
10238,FBgn0266321
10239,FBgn0266320
10240,FBgn0266323
10241,FBgn0028421
10242,FBgn0033067
10243,FBgn0004185
10244,FBgn0266329
10245,FBgn0266328
10246,FBgn0028429
10247,FBgn0036816
10248,FBgn0053510
10249,FBgn0032388
10250,FBgn0053511
10251,FBgn0032836
10252,FBgn0032385
10253,FBgn0032834
10254,FBgn0032387
10255,FBgn0032833
10256,FBgn0032382
10257,FBgn0035380
10258,FBgn0035383
10259,FBgn0035382
10260,FBgn0035385
10261,FBgn0035384
10262,FBgn0035388
10263,FBgn0028886
10264,FBgn0013732
10265,FBgn0013733
10266,FBgn0010041
10267,FBgn0013706
10268,FBgn0264679
10269,FBgn0264678
10270,FBgn0264675
10271,FBgn0264674
10272,FBgn0264677
10273,FBgn0264676
10274,FBgn0010287
10275,FBgn0264672
10276,FBgn0041156
10277,FBgn0266275
10278,FBgn0085350
10279,FBgn0016013
10280,FBgn0002069
10281,FBgn0052153
10282,FBgn0052152
10283,FBgn0061200
10284,FBgn0030366
10285,FBgn0025674
10286,FBgn0029148
10287,FBgn0025676
10288,FBgn0036008
10289,FBgn0025679
10290,FBgn0037061
10291,FBgn0039249
10292,FBgn0032520
10293,FBgn0039241
10294,FBgn0032522
10295,FBgn0032523
10296,FBgn0039244
10297,FBgn0051279
10298,FBgn0039246
10299,FBgn0262534
10300,FBgn0262535
10301,FBgn0262536
10302,FBgn0262537
10303,FBgn0029771
10304,FBgn0029770
10305,FBgn0262532
10306,FBgn0262533
10307,FBgn0262538
10308,FBgn0029778
10309,FBgn0265078
10310,FBgn0053003
10311,FBgn0260008
10312,FBgn0265074
10313,FBgn0265075
10314,FBgn0260004
10315,FBgn0260005
10316,FBgn0265070
10317,FBgn0260003
10318,FBgn0265072
10319,FBgn0265073
10320,FBgn0033672
10321,FBgn0259896
10322,FBgn0027495
10323,FBgn0261988
10324,FBgn0052817
10325,FBgn0037926
10326,FBgn0037924
10327,FBgn0037923
10328,FBgn0037922
10329,FBgn0037921
10330,FBgn0037920
10331,FBgn0034488
10332,FBgn0010830
10333,FBgn0263757
10334,FBgn0063298
10335,FBgn0000520
10336,FBgn0265452
10337,FBgn0000524
10338,FBgn0000527
10339,FBgn0267536
10340,FBgn0000529
10341,FBgn0030434
10342,FBgn0035924
10343,FBgn0086657
10344,FBgn0003339
10345,FBgn0039659
10346,FBgn0003334
10347,FBgn0039655
10348,FBgn0039654
10349,FBgn0259099
10350,FBgn0259098
10351,FBgn0039651
10352,FBgn0039650
10353,FBgn0029644
10354,FBgn0035005
10355,FBgn0262010
10356,FBgn0053384
10357,FBgn0263663
10358,FBgn0266457
10359,FBgn0263661
10360,FBgn0263660
10361,FBgn0263667
10362,FBgn0263665
10363,FBgn0283549
10364,FBgn0027889
10365,FBgn0038058
10366,FBgn0016650
10367,FBgn0011604
10368,FBgn0264379
10369,FBgn0027885
10370,FBgn0011603
10371,FBgn0029959
10372,FBgn0029958
10373,FBgn0266521
10374,FBgn0266526
10375,FBgn0266525
10376,FBgn0029951
10377,FBgn0029950
10378,FBgn0029952
10379,FBgn0029955
10380,FBgn0283546
10381,FBgn0029957
10382,FBgn0040890
10383,FBgn0040892
10384,FBgn0051824
10385,FBgn0040899
10386,FBgn0053386
10387,FBgn0262954
10388,FBgn0262955
10389,FBgn0262952
10390,FBgn0262951
10391,FBgn0027081
10392,FBgn0027080
10393,FBgn0027083
10394,FBgn0027082
10395,FBgn0016970
10396,FBgn0027084
10397,FBgn0027087
10398,FBgn0027086
10399,FBgn0027088
10400,FBgn0267239
10401,FBgn0267765
10402,FBgn0030247
10403,FBgn0053381
10404,FBgn0034368
10405,FBgn0040098
10406,FBgn0262576
10407,FBgn0266446
10408,FBgn0040091
10409,FBgn0034361
10410,FBgn0034362
10411,FBgn0034363
10412,FBgn0064912
10413,FBgn0034365
10414,FBgn0040097
10415,FBgn0015296
10416,FBgn0053367
10417,FBgn0053366
10418,FBgn0038536
10419,FBgn0053365
10420,FBgn0037541
10421,FBgn0030260
10422,FBgn0266330
10423,FBgn0030262
10424,FBgn0037544
10425,FBgn0037547
10426,FBgn0030266
10427,FBgn0030269
10428,FBgn0030268
10429,FBgn0050273
10430,FBgn0054027
10431,FBgn0036146
10432,FBgn0036147
10433,FBgn0036144
10434,FBgn0033465
10435,FBgn0036142
10436,FBgn0033463
10437,FBgn0033460
10438,FBgn0033461
10439,FBgn0036638
10440,FBgn0036639
10441,FBgn0025642
10442,FBgn0033468
10443,FBgn0033469
10444,FBgn0266331
10445,FBgn0040279
10446,FBgn0015075
10447,FBgn0010551
10448,FBgn0040273
10449,FBgn0026428
10450,FBgn0038291
10451,FBgn0038292
10452,FBgn0267691
10453,FBgn0038294
10454,FBgn0038295
10455,FBgn0038296
10456,FBgn0267695
10457,FBgn0053382
10458,FBgn0038299
10459,FBgn0267698
10460,FBgn0023143
10461,FBgn0026427
10462,FBgn0050316
10463,FBgn0058172
10464,FBgn0267235
10465,FBgn0050206
10466,FBgn0030243
10467,FBgn0034483
10468,FBgn0058178
10469,FBgn0036260
10470,FBgn0051958
10471,FBgn0051956
10472,FBgn0051957
10473,FBgn0051954
10474,FBgn0051955
10475,FBgn0051404
10476,FBgn0051953
10477,FBgn0051406
10478,FBgn0051407
10479,FBgn0267236
10480,FBgn0267347
10481,FBgn0032161
10482,FBgn0020545
10483,FBgn0030844
10484,FBgn0030847
10485,FBgn0030846
10486,FBgn0030841
10487,FBgn0030840
10488,FBgn0029006
10489,FBgn0029762
10490,FBgn0032514
10491,FBgn0085261
10492,FBgn0085260
10493,FBgn0085263
10494,FBgn0250822
10495,FBgn0085265
10496,FBgn0085264
10497,FBgn0085267
10498,FBgn0030241
10499,FBgn0041621
10500,FBgn0032516
10501,FBgn0051647
10502,FBgn0039271
10503,FBgn0035132
10504,FBgn0083141
10505,FBgn0262321
10506,FBgn0032734
10507,FBgn0262323
10508,FBgn0267202
10509,FBgn0032731
10510,FBgn0032730
10511,FBgn0032733
10512,FBgn0032732
10513,FBgn0267209
10514,FBgn0034903
10515,FBgn0032512
10516,FBgn0267230
10517,FBgn0001491
10518,FBgn0086040
10519,FBgn0086041
10520,FBgn0086042
10521,FBgn0086043
10522,FBgn0086044
10523,FBgn0086045
10524,FBgn0086046
10525,FBgn0086047
10526,FBgn0086048
10527,FBgn0086049
10528,FBgn0086519
10529,FBgn0051139
10530,FBgn0003920
10531,FBgn0003922
10532,FBgn0005558
10533,FBgn0003926
10534,FBgn0053870
10535,FBgn0026869
10536,FBgn0053143
10537,FBgn0053140
10538,FBgn0001276
10539,FBgn0051648
10540,FBgn0053145
10541,FBgn0053144
10542,FBgn0267232
10543,FBgn0051418
10544,FBgn0038845
10545,FBgn0053388
10546,FBgn0036975
10547,FBgn0026376
10548,FBgn0052816
10549,FBgn0261989
10550,FBgn0052814
10551,FBgn0052815
10552,FBgn0052813
10553,FBgn0052811
10554,FBgn0031652
10555,FBgn0261983
10556,FBgn0261984
10557,FBgn0261985
10558,FBgn0261986
10559,FBgn0261987
10560,FBgn0265041
10561,FBgn0042127
10562,FBgn0042126
10563,FBgn0042125
10564,FBgn0042129
10565,FBgn0031406
10566,FBgn0265801
10567,FBgn0034740
10568,FBgn0053494
10569,FBgn0053497
10570,FBgn0053364
10571,FBgn0053363
10572,FBgn0053362
10573,FBgn0053493
10574,FBgn0053360
10575,FBgn0053499
10576,FBgn0053498
10577,FBgn0053369
10578,FBgn0053368
10579,FBgn0263050
10580,FBgn0263051
10581,FBgn0028360
10582,FBgn0265048
10583,FBgn0028369
10584,FBgn0043853
10585,FBgn0267977
10586,FBgn0267976
10587,FBgn0267975
10588,FBgn0267972
10589,FBgn0267970
10590,FBgn0267108
10591,FBgn0033021
10592,FBgn0267978
10593,FBgn0038909
10594,FBgn0263588
10595,FBgn0263589
10596,FBgn0038458
10597,FBgn0035179
10598,FBgn0263582
10599,FBgn0263583
10600,FBgn0038902
10601,FBgn0038455
10602,FBgn0038452
10603,FBgn0038453
10604,FBgn0263584
10605,FBgn0038451
10606,FBgn0020391
10607,FBgn0020392
10608,FBgn0087021
10609,FBgn0020399
10610,FBgn0266699
10611,FBgn0038206
10612,FBgn0259958
10613,FBgn0259959
10614,FBgn0259954
10615,FBgn0259955
10616,FBgn0267176
10617,FBgn0259957
10618,FBgn0259950
10619,FBgn0259951
10620,FBgn0259952
10621,FBgn0259953
10622,FBgn0034175
10623,FBgn0031414
10624,FBgn0031417
10625,FBgn0034176
10626,FBgn0031410
10627,FBgn0031413
10628,FBgn0034172
10629,FBgn0083047
10630,FBgn0034179
10631,FBgn0031418
10632,FBgn0035176
10633,FBgn0035830
10634,FBgn0038901
10635,FBgn0267175
10636,FBgn0260012
10637,FBgn0035524
10638,FBgn0265197
10639,FBgn0036994
10640,FBgn0019972
10641,FBgn0265194
10642,FBgn0052360
10643,FBgn0052361
10644,FBgn0265191
10645,FBgn0036992
10646,FBgn0028945
10647,FBgn0028944
10648,FBgn0028947
10649,FBgn0035526
10650,FBgn0028941
10651,FBgn0028940
10652,FBgn0028943
10653,FBgn0028942
10654,FBgn0038809
10655,FBgn0261568
10656,FBgn0030352
10657,FBgn0035170
10658,FBgn0267174
10659,FBgn0038808
10660,FBgn0261562
10661,FBgn0261563
10662,FBgn0261560
10663,FBgn0263585
10664,FBgn0261566
10665,FBgn0261567
10666,FBgn0261564
10667,FBgn0261565
10668,FBgn0035009
10669,FBgn0263572
10670,FBgn0030357
10671,FBgn0085217
10672,FBgn0030356
10673,FBgn0053405
10674,FBgn0026634
10675,FBgn0002865
10676,FBgn0002862
10677,FBgn0002863
10678,FBgn0030358
10679,FBgn0036812
10680,FBgn0002868
10681,FBgn0002869
10682,FBgn0032304
10683,FBgn0032305
10684,FBgn0267144
10685,FBgn0267172
10686,FBgn0039827
10687,FBgn0261698
10688,FBgn0261699
10689,FBgn0284442
10690,FBgn0001089
10691,FBgn0261697
10692,FBgn0262463
10693,FBgn0267591
10694,FBgn0267590
10695,FBgn0267593
10696,FBgn0267592
10697,FBgn0267595
10698,FBgn0267140
10699,FBgn0267597
10700,FBgn0033993
10701,FBgn0267599
10702,FBgn0037153
10703,FBgn0037150
10704,FBgn0037151
10705,FBgn0037156
10706,FBgn0036742
10707,FBgn0061197
10708,FBgn0061196
10709,FBgn0267171
10710,FBgn0037485
10711,FBgn0037486
10712,FBgn0037487
10713,FBgn0037481
10714,FBgn0037482
10715,FBgn0000319
10716,FBgn0000316
10717,FBgn0036212
10718,FBgn0037488
10719,FBgn0033789
10720,FBgn0015331
10721,FBgn0033997
10722,FBgn0033788
10723,FBgn0036210
10724,FBgn0033819
10725,FBgn0033818
10726,FBgn0033817
10727,FBgn0033816
10728,FBgn0033815
10729,FBgn0033995
10730,FBgn0033813
10731,FBgn0033812
10732,FBgn0267170
10733,FBgn0033810
10734,FBgn0039464
10735,FBgn0039465
10736,FBgn0010768
10737,FBgn0039467
10738,FBgn0052485
10739,FBgn0039461
10740,FBgn0034289
10741,FBgn0034288
10742,FBgn0010762
10743,FBgn0031670
10744,FBgn0031673
10745,FBgn0034284
10746,FBgn0034283
10747,FBgn0039469
10748,FBgn0034281
10749,FBgn0031676
10750,FBgn0030108
10751,FBgn0030109
10752,FBgn0038849
10753,FBgn0014141
10754,FBgn0014009
10755,FBgn0037739
10756,FBgn0037736
10757,FBgn0037737
10758,FBgn0041605
10759,FBgn0030103
10760,FBgn0030104
10761,FBgn0030105
10762,FBgn0037730
10763,FBgn0037731
10764,FBgn0037341
10765,FBgn0037340
10766,FBgn0011280
10767,FBgn0266758
10768,FBgn0266750
10769,FBgn0266751
10770,FBgn0266752
10771,FBgn0266753
10772,FBgn0266756
10773,FBgn0266757
10774,FBgn0010497
10775,FBgn0050438
10776,FBgn0050493
10777,FBgn0050432
10778,FBgn0050430
10779,FBgn0050431
10780,FBgn0034177
10781,FBgn0036289
10782,FBgn0263873
10783,FBgn0263870
10784,FBgn0263871
10785,FBgn0050120
10786,FBgn0050496
10787,FBgn0050122
10788,FBgn0027279
10789,FBgn0020556
10790,FBgn0036282
10791,FBgn0036285
10792,FBgn0284257
10793,FBgn0036287
10794,FBgn0036286
10795,FBgn0034829
10796,FBgn0034828
10797,FBgn0034173
10798,FBgn0034822
10799,FBgn0034821
10800,FBgn0034820
10801,FBgn0034827
10802,FBgn0034826
10803,FBgn0034825
10804,FBgn0034824
10805,FBgn0038339
10806,FBgn0266157
10807,FBgn0038332
10808,FBgn0038331
10809,FBgn0038330
10810,FBgn0038337
10811,FBgn0038334
10812,FBgn0026778
10813,FBgn0035413
10814,FBgn0035412
10815,FBgn0035415
10816,FBgn0067317
10817,FBgn0035416
10818,FBgn0031419
10819,FBgn0033653
10820,FBgn0036469
10821,FBgn0036468
10822,FBgn0266349
10823,FBgn0266348
10824,FBgn0266347
10825,FBgn0266346
10826,FBgn0036467
10827,FBgn0036466
10828,FBgn0036461
10829,FBgn0033100
10830,FBgn0036463
10831,FBgn0036462
10832,FBgn0045038
10833,FBgn0040519
10834,FBgn0022893
10835,FBgn0040510
10836,FBgn0069969
10837,FBgn0040512
10838,FBgn0040513
10839,FBgn0015714
10840,FBgn0045035
10841,FBgn0267031
10842,FBgn0039886
10843,FBgn0039887
10844,FBgn0039882
10845,FBgn0039883
10846,FBgn0039881
10847,FBgn0250746
10848,FBgn0039648
10849,FBgn0039889
10850,FBgn0035785
10851,FBgn0013710
10852,FBgn0013717
10853,FBgn0013718
10854,FBgn0002906
10855,FBgn0010894
10856,FBgn0264617
10857,FBgn0264616
10858,FBgn0267037
10859,FBgn0035782
10860,FBgn0037915
10861,FBgn0264618
10862,FBgn0038821
10863,FBgn0053809
10864,FBgn0053806
10865,FBgn0053807
10866,FBgn0053804
10867,FBgn0053805
10868,FBgn0053802
10869,FBgn0053803
10870,FBgn0053801
10871,FBgn0036995
10872,FBgn0266969
10873,FBgn0266968
10874,FBgn0052174
10875,FBgn0052177
10876,FBgn0265196
10877,FBgn0052179
10878,FBgn0266962
10879,FBgn0266961
10880,FBgn0266960
10881,FBgn0266967
10882,FBgn0036997
10883,FBgn0033408
10884,FBgn0005655
10885,FBgn0025387
10886,FBgn0025381
10887,FBgn0025382
10888,FBgn0025383
10889,FBgn0036991
10890,FBgn0058439
10891,FBgn0025388
10892,FBgn0036990
10893,FBgn0032503
10894,FBgn0039260
10895,FBgn0039261
10896,FBgn0039266
10897,FBgn0052362
10898,FBgn0262518
10899,FBgn0039265
10900,FBgn0262516
10901,FBgn0262517
10902,FBgn0262514
10903,FBgn0032509
10904,FBgn0262512
10905,FBgn0029712
10906,FBgn0262510
10907,FBgn0262511
10908,FBgn0086707
10909,FBgn0086706
10910,FBgn0086704
10911,FBgn0086254
10912,FBgn0031937
10913,FBgn0086708
10914,FBgn0086251
10915,FBgn0086253
10916,FBgn0028946
10917,FBgn0265052
10918,FBgn0037877
10919,FBgn0265050
10920,FBgn0265051
10921,FBgn0036999
10922,FBgn0265929
10923,FBgn0265058
10924,FBgn0052369
10925,FBgn0264266
10926,FBgn0003132
10927,FBgn0008651
10928,FBgn0003130
10929,FBgn0264262
10930,FBgn0264263
10931,FBgn0264260
10932,FBgn0003134
10933,FBgn0003687
10934,FBgn0265198
10935,FBgn0264268
10936,FBgn0264269
10937,FBgn0037908
10938,FBgn0051559
10939,FBgn0053770
10940,FBgn0037900
10941,FBgn0053772
10942,FBgn0037902
10943,FBgn0053774
10944,FBgn0053775
10945,FBgn0037906
10946,FBgn0285896
10947,FBgn0285892
10948,FBgn0014851
10949,FBgn0259749
10950,FBgn0259748
10951,FBgn0000810
10952,FBgn0259741
10953,FBgn0259740
10954,FBgn0259742
10955,FBgn0259745
10956,FBgn0039671
10957,FBgn0039670
10958,FBgn0039673
10959,FBgn0003353
10960,FBgn0039674
10961,FBgn0039677
10962,FBgn0039676
10963,FBgn0039679
10964,FBgn0039678
10965,FBgn0022382
10966,FBgn0003358
10967,FBgn0031086
10968,FBgn0051358
10969,FBgn0261561
10970,FBgn0031082
10971,FBgn0031080
10972,FBgn0031081
10973,FBgn0046114
10974,FBgn0024920
10975,FBgn0046113
10976,FBgn0031088
10977,FBgn0031089
10978,FBgn0020238
10979,FBgn0263649
10980,FBgn0263648
10981,FBgn0263647
10982,FBgn0020236
10983,FBgn0020235
10984,FBgn0016672
10985,FBgn0030569
10986,FBgn0027866
10987,FBgn0027865
10988,FBgn0016675
10989,FBgn0030894
10990,FBgn0027868
10991,FBgn0283494
10992,FBgn0031888
10993,FBgn0003983
10994,FBgn0031886
10995,FBgn0031887
10996,FBgn0031885
10997,FBgn0031882
10998,FBgn0031883
10999,FBgn0283499
11000,FBgn0050280
11001,FBgn0039342
11002,FBgn0266812
11003,FBgn0051354
11004,FBgn0266811
11005,FBgn0054031
11006,FBgn0051820
11007,FBgn0262390
11008,FBgn0010358
11009,FBgn0266816
11010,FBgn0030305
11011,FBgn0054034
11012,FBgn0030892
11013,FBgn0014037
11014,FBgn0034611
11015,FBgn0040071
11016,FBgn0267417
11017,FBgn0040077
11018,FBgn0040076
11019,FBgn0040075
11020,FBgn0040074
11021,FBgn0034618
11022,FBgn0262170
11023,FBgn0015279
11024,FBgn0015278
11025,FBgn0266819
11026,FBgn0037298
11027,FBgn0038100
11028,FBgn0038102
11029,FBgn0054039
11030,FBgn0038105
11031,FBgn0038106
11032,FBgn0038107
11033,FBgn0038108
11034,FBgn0038109
11035,FBgn0030086
11036,FBgn0026630
11037,FBgn0267947
11038,FBgn0029948
11039,FBgn0262178
11040,FBgn0266537
11041,FBgn0040871
11042,FBgn0037290
11043,FBgn0266538
11044,FBgn0040212
11045,FBgn0015011
11046,FBgn0015010
11047,FBgn0085352
11048,FBgn0267255
11049,FBgn0031893
11050,FBgn0015019
11051,FBgn0026402
11052,FBgn0004227
11053,FBgn0026400
11054,FBgn0026401
11055,FBgn0023167
11056,FBgn0026404
11057,FBgn0031895
11058,FBgn0026409
11059,FBgn0004228
11060,FBgn0031894
11061,FBgn0050333
11062,FBgn0085428
11063,FBgn0031897
11064,FBgn0052088
11065,FBgn0050339
11066,FBgn0050338
11067,FBgn0085332
11068,FBgn0031896
11069,FBgn0039628
11070,FBgn0003137
11071,FBgn0264868
11072,FBgn0264869
11073,FBgn0264864
11074,FBgn0264865
11075,FBgn0264866
11076,FBgn0264867
11077,FBgn0264862
11078,FBgn0264863
11079,FBgn0050199
11080,FBgn0051427
11081,FBgn0051424
11082,FBgn0085422
11083,FBgn0267366
11084,FBgn0267365
11085,FBgn0267363
11086,FBgn0265733
11087,FBgn0030826
11088,FBgn0000109
11089,FBgn0030824
11090,FBgn0030823
11091,FBgn0265736
11092,FBgn0265735
11093,FBgn0265734
11094,FBgn0265739
11095,FBgn0000100
11096,FBgn0030829
11097,FBgn0085354
11098,FBgn0085283
11099,FBgn0085282
11100,FBgn0036618
11101,FBgn0085280
11102,FBgn0085287
11103,FBgn0085425
11104,FBgn0085285
11105,FBgn0085284
11106,FBgn0036612
11107,FBgn0085289
11108,FBgn0085288
11109,FBgn0082831
11110,FBgn0036617
11111,FBgn0036614
11112,FBgn0266213
11113,FBgn0032979
11114,FBgn0052357
11115,FBgn0032973
11116,FBgn0032972
11117,FBgn0032755
11118,FBgn0032754
11119,FBgn0032753
11120,FBgn0032752
11121,FBgn0032751
11122,FBgn0032974
11123,FBgn0086068
11124,FBgn0086069
11125,FBgn0035315
11126,FBgn0004956
11127,FBgn0004957
11128,FBgn0086062
11129,FBgn0086063
11130,FBgn0086060
11131,FBgn0086061
11132,FBgn0086066
11133,FBgn0086067
11134,FBgn0086064
11135,FBgn0086065
11136,FBgn0265885
11137,FBgn0265884
11138,FBgn0265887
11139,FBgn0265886
11140,FBgn0265881
11141,FBgn0265880
11142,FBgn0265883
11143,FBgn0265882
11144,FBgn0024361
11145,FBgn0265889
11146,FBgn0265888
11147,FBgn0024360
11148,FBgn0003900
11149,FBgn0013949
11150,FBgn0051804
11151,FBgn0051080
11152,FBgn0032247
11153,FBgn0039313
11154,FBgn0032430
11155,FBgn0001215
11156,FBgn0001216
11157,FBgn0032431
11158,FBgn0053160
11159,FBgn0032436
11160,FBgn0053169
11161,FBgn0032437
11162,FBgn0011812
11163,FBgn0011817
11164,FBgn0029669
11165,FBgn0039315
11166,FBgn0005683
11167,FBgn0262213
11168,FBgn0266282
11169,FBgn0266280
11170,FBgn0266281
11171,FBgn0266284
11172,FBgn0262647
11173,FBgn0262215
11174,FBgn0031940
11175,FBgn0053349
11176,FBgn0053348
11177,FBgn0032439
11178,FBgn0042101
