FBgn_ID,GO_Term,GO_Category
FBgn0028931,GO:0000977,F
FBgn0028931,GO:0005634,C
FBgn0028931,GO:0003700,F
FBgn0028931,GO:0006357,P
FBgn0028919,GO:0071013,C
FBgn0028919,GO:0000398,P
FBgn0034498,GO:0005575,C
FBgn0034498,GO:0003674,F
FBgn0034498,GO:0008150,P
FBgn0027589,GO:0071805,P
FBgn0027589,GO:0016021,C
FBgn0027589,GO:0005267,F
FBgn0027589,GO:0071805,P
FBgn0027589,GO:0022841,F
FBgn0027589,GO:0030322,P
FBgn0027589,GO:0005887,C
FBgn0028544,GO:0035220,P
FBgn0028932,GO:0003674,F
FBgn0028932,GO:0005575,C
FBgn0028932,GO:0008150,P
FBgn0034483,GO:0000209,P
FBgn0034483,GO:0061630,F
FBgn0034483,GO:0016574,P
FBgn0034483,GO:0043161,P
FBgn0034483,GO:0033503,C
FBgn0034483,GO:0031625,F
FBgn0034483,GO:0006281,P
FBgn0034483,GO:0005737,C
FBgn0034483,GO:0000790,C
FBgn0035073,GO:0043087,P
FBgn0035073,GO:0005096,F
FBgn0035073,GO:0005813,C
FBgn0033442,GO:0008150,P
FBgn0033442,GO:0003674,F
FBgn0033442,GO:0005575,C
FBgn0040394,GO:0006396,P
FBgn0040394,GO:0045944,P
FBgn0040394,GO:0005634,C
FBgn0040394,GO:0045737,P
FBgn0040394,GO:1901409,P
FBgn0040394,GO:0000307,C
FBgn0040394,GO:0016538,F
FBgn0037763,GO:0030497,P
FBgn0037763,GO:0009922,F
FBgn0037763,GO:0009922,F
FBgn0037763,GO:0034626,P
FBgn0037763,GO:0030176,C
FBgn0037763,GO:0019367,P
FBgn0037763,GO:0034625,P
FBgn0037763,GO:0042761,P
FBgn0037763,GO:0030148,P
FBgn0037741,GO:0046331,P
FBgn0040732,GO:0030431,P
FBgn0033883,GO:0055114,P
FBgn0033883,GO:0019166,F
FBgn0033883,GO:0005739,C
FBgn0033883,GO:0006631,P
FBgn0031116,GO:0005096,F
FBgn0031116,GO:0043087,P
FBgn0031116,GO:0012505,C
FBgn0031116,GO:0006886,P
FBgn0031116,GO:0031338,P
FBgn0031116,GO:0090630,P
FBgn0031116,GO:0005622,C
FBgn0031116,GO:0017137,F
FBgn0031116,GO:0005096,F
FBgn0030701,GO:0008150,P
FBgn0030701,GO:0005575,C
FBgn0030701,GO:0003674,F
FBgn0032519,GO:0008150,P
FBgn0032519,GO:0005768,C
FBgn0032519,GO:0020037,F
FBgn0032519,GO:0016020,C
FBgn0032519,GO:0012505,C
FBgn0032519,GO:0020037,F
FBgn0032387,GO:0005975,P
FBgn0032387,GO:0016787,F
FBgn0032387,GO:0005618,C
FBgn0032479,GO:0048812,P
FBgn0036512,GO:0071567,F
FBgn0036512,GO:0006508,P
FBgn0036512,GO:0016790,F
FBgn0036512,GO:0012505,C
FBgn0036512,GO:0071567,F
FBgn0033443,GO:0005328,F
FBgn0033443,GO:0003333,P
FBgn0033443,GO:0016021,C
FBgn0033443,GO:0005416,F
FBgn0033443,GO:0006836,P
FBgn0033443,GO:0005326,F
FBgn0033443,GO:0005215,F
FBgn0033443,GO:0005887,C
FBgn0062517,GO:0008150,P
FBgn0062517,GO:0005575,C
FBgn0062517,GO:0005516,F
FBgn0035355,GO:0047617,F
FBgn0035355,GO:0051289,P
FBgn0035355,GO:0005737,C
FBgn0035355,GO:0047617,F
FBgn0035356,GO:0051289,P
FBgn0035356,GO:0047617,F
FBgn0035356,GO:0047617,F
FBgn0035356,GO:0005737,C
FBgn0031412,GO:0003674,F
FBgn0031412,GO:0005576,C
FBgn0031412,GO:0032504,P
FBgn0031412,GO:0005576,C
FBgn0035795,GO:0004252,F
FBgn0035795,GO:0006508,P
FBgn0035795,GO:0006508,P
FBgn0035795,GO:0004252,F
FBgn0035795,GO:0005737,C
FBgn0031082,GO:0005874,C
FBgn0031082,GO:0019799,F
FBgn0031082,GO:0071929,P
FBgn0031082,GO:0070507,P
FBgn0033167,GO:0005615,C
FBgn0033167,GO:0032504,P
FBgn0032424,GO:0006014,P
FBgn0032424,GO:0005737,C
FBgn0032424,GO:0005634,C
FBgn0032424,GO:0004747,F
FBgn0032424,GO:0005737,C
FBgn0032424,GO:0019200,F
FBgn0032424,GO:0046835,P
FBgn0039972,GO:0010468,P
FBgn0039972,GO:0003676,F
FBgn0039972,GO:0005777,C
FBgn0033783,GO:0005575,C
FBgn0033783,GO:0008150,P
FBgn0033783,GO:0008270,F
FBgn0036550,GO:0008934,F
FBgn0036550,GO:0016311,P
FBgn0036550,GO:0046854,P
FBgn0036550,GO:0008934,F
FBgn0036550,GO:0046855,P
FBgn0036550,GO:0005737,C
FBgn0036550,GO:0008934,F
FBgn0036550,GO:0006020,P
FBgn0036550,GO:0046855,P
FBgn0036550,GO:0007165,P
FBgn0036553,GO:0016311,P
FBgn0036553,GO:0008934,F
FBgn0036553,GO:0046854,P
FBgn0036553,GO:0046855,P
FBgn0036553,GO:0005737,C
FBgn0036553,GO:0008934,F
FBgn0036553,GO:0007165,P
FBgn0036553,GO:0006020,P
FBgn0036553,GO:0008934,F
FBgn0036553,GO:0046855,P
FBgn0036552,GO:0008934,F
FBgn0036552,GO:0016311,P
FBgn0036552,GO:0046854,P
FBgn0036552,GO:0008934,F
FBgn0036552,GO:0005737,C
FBgn0036552,GO:0046855,P
FBgn0036552,GO:0008934,F
FBgn0036552,GO:0007165,P
FBgn0036552,GO:0046855,P
FBgn0036552,GO:0006020,P
FBgn0036551,GO:0016311,P
FBgn0036551,GO:0008934,F
FBgn0036551,GO:0046854,P
FBgn0036551,GO:0008934,F
FBgn0036551,GO:0005737,C
FBgn0036551,GO:0046855,P
FBgn0036551,GO:0008934,F
FBgn0036551,GO:0006020,P
FBgn0036551,GO:0007165,P
FBgn0036551,GO:0046855,P
FBgn0030321,GO:0005524,F
FBgn0030321,GO:0016887,F
FBgn0035584,GO:0005575,C
FBgn0035584,GO:0000209,P
FBgn0035584,GO:0004842,F
FBgn0032449,GO:0090482,F
FBgn0032449,GO:0016021,C
FBgn0032449,GO:0051180,P
FBgn0032449,GO:0055085,P
FBgn0032449,GO:0022857,F
FBgn0033827,GO:0005575,C
FBgn0033827,GO:0008150,P
FBgn0033827,GO:0003674,F
FBgn0033828,GO:0008150,P
FBgn0033828,GO:0005575,C
FBgn0033828,GO:0008270,F
FBgn0040754,GO:0000790,C
FBgn0040754,GO:0008284,P
FBgn0040754,GO:0005654,C
FBgn0040754,GO:0034644,P
FBgn0040754,GO:0005634,C
FBgn0040754,GO:0005737,C
FBgn0040754,GO:0008180,C
FBgn0031099,GO:0008448,F
FBgn0031099,GO:0006046,P
FBgn0031099,GO:0005634,C
FBgn0031098,GO:0043161,P
FBgn0031098,GO:0031625,F
FBgn0031098,GO:0019005,C
FBgn0031098,GO:0022008,P
FBgn0031098,GO:0005829,C
FBgn0031098,GO:0030162,P
FBgn0031239,GO:0005783,C
FBgn0031239,GO:0018345,P
FBgn0031239,GO:0019706,F
FBgn0039070,GO:0003341,P
FBgn0039070,GO:0005930,C
FBgn0039070,GO:0036158,P
FBgn0265264,GO:0032504,P
FBgn0265264,GO:0006629,P
FBgn0265264,GO:0016298,F
FBgn0265264,GO:0032504,P
FBgn0265264,GO:0005615,C
FBgn0265264,GO:0032504,P
FBgn0265264,GO:0005615,C
FBgn0265264,GO:0032504,P
FBgn0265264,GO:0005615,C
FBgn0032276,GO:0005575,C
FBgn0032276,GO:0008150,P
FBgn0032276,GO:0008270,F
FBgn0032276,GO:0003723,F
FBgn0039051,GO:0005737,C
FBgn0039051,GO:0004046,F
FBgn0039051,GO:0006520,P
FBgn0039050,GO:0004046,F
FBgn0039050,GO:0005737,C
FBgn0039050,GO:0006520,P
FBgn0039048,GO:0000902,P
FBgn0039048,GO:0016021,C
FBgn0032291,GO:0048813,P
FBgn0039045,GO:0003333,P
FBgn0039045,GO:0015171,F
FBgn0039045,GO:0015184,F
FBgn0039045,GO:0005765,C
FBgn0039045,GO:0015811,P
FBgn0039043,GO:0016491,F
FBgn0036962,GO:0005929,C
FBgn0032297,GO:0042325,P
FBgn0032297,GO:0005737,C
FBgn0032304,GO:0004190,F
FBgn0032304,GO:0006508,P
FBgn0032304,GO:0030163,P
FBgn0260454,GO:0015267,F
FBgn0260454,GO:0005741,C
FBgn0260454,GO:0055085,P
FBgn0260453,GO:0015267,F
FBgn0260453,GO:0055085,P
FBgn0260453,GO:0005741,C
FBgn0039020,GO:0005525,F
FBgn0039020,GO:0042254,P
FBgn0039020,GO:0005739,C
FBgn0039020,GO:0003924,F
FBgn0036953,GO:0006030,P
FBgn0036953,GO:0005576,C
FBgn0036953,GO:0008061,F
FBgn0260393,GO:0006030,P
FBgn0260393,GO:0005576,C
FBgn0260393,GO:0008061,F
FBgn0039945,GO:0008150,P
FBgn0039945,GO:0005575,C
FBgn0039945,GO:0003674,F
FBgn0039944,GO:0008150,P
FBgn0039944,GO:0005575,C
FBgn0039944,GO:0003674,F
FBgn0039941,GO:0055085,P
FBgn0039941,GO:0005509,F
FBgn0039941,GO:0030955,F
FBgn0039941,GO:0005262,F
FBgn0039941,GO:0031402,F
FBgn0039941,GO:0006874,P
FBgn0039941,GO:0005887,C
FBgn0039941,GO:0008273,F
FBgn0039943,GO:0003723,F
FBgn0039943,GO:0003729,F
FBgn0039943,GO:0035196,P
FBgn0039943,GO:0005634,C
FBgn0040514,GO:0003674,F
FBgn0040514,GO:0005575,C
FBgn0040514,GO:0008150,P
FBgn0038741,GO:0005575,C
FBgn0038741,GO:0003674,F
FBgn0038741,GO:0008150,P
FBgn0038741,GO:0003676,F
FBgn0037882,GO:0003676,F
FBgn0037882,GO:0000398,P
FBgn0037882,GO:0071011,C
FBgn0039485,GO:0005615,C
FBgn0039485,GO:0007623,P
FBgn0039485,GO:0005615,C
FBgn0039485,GO:0032504,P
FBgn0038761,GO:0008150,P
FBgn0038761,GO:0005575,C
FBgn0038761,GO:0003674,F
FBgn0039473,GO:0005575,C
FBgn0039473,GO:0008970,F
FBgn0039473,GO:0016298,F
FBgn0039473,GO:0016042,P
FBgn0039472,GO:0005575,C
FBgn0039472,GO:0008970,F
FBgn0039472,GO:0016298,F
FBgn0039472,GO:0016042,P
FBgn0040571,GO:0003674,F
FBgn0040571,GO:0005575,C
FBgn0040571,GO:0008150,P
FBgn0039369,GO:0005783,C
FBgn0039369,GO:0018345,P
FBgn0039369,GO:0019706,F
FBgn0039368,GO:0005783,C
FBgn0039368,GO:0018345,P
FBgn0039368,GO:0019706,F
FBgn0039367,GO:0005783,C
FBgn0039367,GO:0018345,P
FBgn0039367,GO:0019706,F
FBgn0039366,GO:0018345,P
FBgn0039366,GO:0005783,C
FBgn0039366,GO:0019706,F
FBgn0038775,GO:0055114,P
FBgn0038775,GO:0016491,F
FBgn0038043,GO:0006355,P
FBgn0038043,GO:0003713,F
FBgn0038043,GO:0005634,C
FBgn0038051,GO:0003674,F
FBgn0038051,GO:0008150,P
FBgn0038051,GO:0005575,C
FBgn0038051,GO:0016021,C
FBgn0032414,GO:0005178,F
FBgn0032414,GO:0060562,P
FBgn0032414,GO:0031012,C
FBgn0032419,GO:0005575,C
FBgn0032419,GO:0003674,F
FBgn0032419,GO:0008150,P
FBgn0031494,GO:0008150,P
FBgn0031494,GO:0005737,C
FBgn0031494,GO:0005634,C
FBgn0031494,GO:0008757,F
FBgn0031500,GO:0016491,F
FBgn0031500,GO:0055114,P
FBgn0031500,GO:0005739,C
FBgn0031500,GO:0016319,P
FBgn0031489,GO:0004850,F
FBgn0031489,GO:0009166,P
FBgn0031489,GO:0009116,P
FBgn0031489,GO:0005737,C
FBgn0036958,GO:0005575,C
FBgn0036958,GO:0003674,F
FBgn0036958,GO:0008150,P
FBgn0042187,GO:0006508,P
FBgn0042187,GO:0004252,F
FBgn0042187,GO:0006508,P
FBgn0042187,GO:0004252,F
FBgn0042187,GO:0006508,P
FBgn0042187,GO:0005737,C
FBgn0042187,GO:0004252,F
FBgn0031410,GO:0042623,F
FBgn0031410,GO:0016459,C
FBgn0042186,GO:0006508,P
FBgn0042186,GO:0004252,F
FBgn0042186,GO:0006508,P
FBgn0042186,GO:0006508,P
FBgn0042186,GO:0004252,F
FBgn0042186,GO:0005737,C
FBgn0042186,GO:0004252,F
FBgn0031164,GO:0015450,F
FBgn0031164,GO:0006626,P
FBgn0031164,GO:0005744,C
FBgn0031164,GO:0031305,C
FBgn0031164,GO:0005744,C
FBgn0031164,GO:0030150,P
FBgn0250841,GO:0004252,F
FBgn0250841,GO:0006508,P
FBgn0250841,GO:0005615,C
FBgn0250841,GO:0032504,P
FBgn0035249,GO:0003674,F
FBgn0035249,GO:0005634,C
FBgn0035249,GO:0007093,P
FBgn0031498,GO:0008150,P
FBgn0031498,GO:0005575,C
FBgn0031498,GO:0008270,F
FBgn0031488,GO:0016246,P
FBgn0033089,GO:0000413,P
FBgn0033089,GO:0006457,P
FBgn0033089,GO:0000398,P
FBgn0033089,GO:0071011,C
FBgn0033089,GO:0003755,F
FBgn0038821,GO:0003674,F
FBgn0038821,GO:0008150,P
FBgn0038821,GO:0005575,C
FBgn0038828,GO:0016021,C
FBgn0038828,GO:0005789,C
FBgn0038828,GO:0030674,F
FBgn0038828,GO:0006696,P
FBgn0038829,GO:0005509,F
FBgn0038829,GO:0005615,C
FBgn0038829,GO:0032504,P
FBgn0038829,GO:0005509,F
FBgn0038830,GO:0005509,F
FBgn0046763,GO:0030178,P
FBgn0046763,GO:0030178,P
FBgn0038850,GO:0005615,C
FBgn0038850,GO:0032504,P
FBgn0038850,GO:0007623,P
FBgn0038850,GO:0005615,C
FBgn0038505,GO:0016540,P
FBgn0038505,GO:0004190,F
FBgn0038505,GO:0030163,P
FBgn0038505,GO:0006508,P
FBgn0034202,GO:0019706,F
FBgn0034202,GO:0018345,P
FBgn0034202,GO:0005783,C
FBgn0032029,GO:0052689,F
FBgn0032029,GO:0006629,P
FBgn0032029,GO:0005829,C
FBgn0032032,GO:0006796,P
FBgn0032032,GO:0005634,C
FBgn0032032,GO:0004427,F
FBgn0032032,GO:0005737,C
FBgn0032032,GO:0016791,F
FBgn0032032,GO:0016311,P
FBgn0036345,GO:0000276,C
FBgn0036345,GO:0015986,P
FBgn0036345,GO:0046933,F
FBgn0027070,GO:0008194,F
FBgn0027070,GO:0006011,P
FBgn0027070,GO:0006805,P
FBgn0027070,GO:0005783,C
FBgn0027070,GO:0043231,C
FBgn0027070,GO:0015020,F
FBgn0032713,GO:0008152,P
FBgn0032713,GO:0015020,F
FBgn0032713,GO:0043231,C
FBgn0027074,GO:0006011,P
FBgn0027074,GO:0008194,F
FBgn0027074,GO:0005783,C
FBgn0027074,GO:0006805,P
FBgn0027074,GO:0043231,C
FBgn0027074,GO:0015020,F
FBgn0038107,GO:0004045,F
FBgn0028895,GO:0006355,P
FBgn0028895,GO:0000976,F
FBgn0028895,GO:0008270,F
FBgn0028895,GO:0005634,C
FBgn0028896,GO:0036297,P
FBgn0028896,GO:0004842,F
FBgn0028896,GO:0005634,C
FBgn0028896,GO:0016567,P
FBgn0028896,GO:0008270,F
FBgn0030239,GO:0005975,P
FBgn0030239,GO:0017057,F
FBgn0030239,GO:0009051,P
FBgn0030239,GO:0005737,C
FBgn0259979,GO:0008237,F
FBgn0259979,GO:0006508,P
FBgn0259979,GO:0016805,F
FBgn0259979,GO:0005576,C
FBgn0032755,GO:0003674,F
FBgn0032755,GO:0005575,C
FBgn0032755,GO:0008150,P
FBgn0032771,GO:0001664,F
FBgn0032771,GO:0060548,P
FBgn0032771,GO:0005634,C
FBgn0032771,GO:0005829,C
FBgn0036396,GO:0008270,F
FBgn0036396,GO:0003700,F
FBgn0036396,GO:0000976,F
FBgn0036396,GO:0006355,P
FBgn0036396,GO:0005634,C
FBgn0037949,GO:0008150,P
FBgn0037949,GO:0017137,F
FBgn0037949,GO:0005794,C
FBgn0036395,GO:0008150,P
FBgn0036395,GO:0005575,C
FBgn0036395,GO:0003674,F
FBgn0036395,GO:0008270,F
FBgn0036395,GO:0005634,C
FBgn0036395,GO:0003676,F
FBgn0031861,GO:0008080,F
FBgn0031861,GO:0005737,C
FBgn0031861,GO:0006807,P
FBgn0031858,GO:0008150,P
FBgn0031858,GO:0003674,F
FBgn0031858,GO:0005575,C
FBgn0030291,GO:0008150,P
FBgn0030291,GO:0005575,C
FBgn0030291,GO:0003674,F
FBgn0039077,GO:0004867,F
FBgn0033934,GO:0003674,F
FBgn0033934,GO:0003676,F
FBgn0033934,GO:0006357,P
FBgn0033934,GO:0005634,C
FBgn0037276,GO:0003674,F
FBgn0037276,GO:0003341,P
FBgn0037276,GO:0005930,C
FBgn0037276,GO:0060285,P
FBgn0037276,GO:0003341,P
FBgn0037276,GO:0036159,P
FBgn0037276,GO:0005930,C
FBgn0038001,GO:0006508,P
FBgn0038001,GO:0004252,F
FBgn0038001,GO:0006508,P
FBgn0038001,GO:0004252,F
FBgn0030120,GO:0048188,C
FBgn0030120,GO:0045322,F
FBgn0040028,GO:0046692,P
FBgn0039977,GO:0005737,C
FBgn0039977,GO:0005634,C
FBgn0039977,GO:0006397,P
FBgn0039977,GO:0005634,C
FBgn0039977,GO:0000381,P
FBgn0039977,GO:0003723,F
FBgn0039977,GO:0000398,P
FBgn0039977,GO:0071011,C
FBgn0032869,GO:0007498,P
FBgn0032868,GO:0003674,F
FBgn0032868,GO:0005615,C
FBgn0032868,GO:0032504,P
FBgn0038481,GO:0004252,F
FBgn0038481,GO:0006508,P
FBgn0038481,GO:0006508,P
FBgn0038481,GO:0004252,F
FBgn0038479,GO:0006508,P
FBgn0038479,GO:0004252,F
FBgn0032997,GO:0006529,P
FBgn0032997,GO:0042803,F
FBgn0032997,GO:0004066,F
FBgn0040010,GO:0005856,C
FBgn0040010,GO:0005509,F
FBgn0039836,GO:0009058,P
FBgn0039836,GO:0071951,P
FBgn0039836,GO:0004479,F
FBgn0039959,GO:0043022,F
FBgn0039959,GO:0033674,P
FBgn0039959,GO:0019887,F
FBgn0039959,GO:0019901,F
FBgn0039959,GO:0006417,P
FBgn0039959,GO:0033554,P
FBgn0261387,GO:0007017,P
FBgn0261387,GO:0005875,C
FBgn0261387,GO:0008017,F
FBgn0261387,GO:0004674,F
FBgn0261387,GO:0006468,P
FBgn0261387,GO:0005524,F
FBgn0261387,GO:0006468,P
FBgn0261387,GO:0004674,F
FBgn0261387,GO:0005516,F
FBgn0261387,GO:0005737,C
FBgn0261387,GO:0018105,P
FBgn0261387,GO:0005634,C
FBgn0261387,GO:0046777,P
FBgn0261387,GO:0035556,P
FBgn0261387,GO:0004683,F
FBgn0261387,GO:0009931,F
FBgn0032775,GO:0071949,F
FBgn0032775,GO:0005777,C
FBgn0032775,GO:0003997,F
FBgn0032775,GO:0005777,C
FBgn0032775,GO:0005777,C
FBgn0032775,GO:0006635,P
FBgn0032775,GO:0003995,F
FBgn0032775,GO:0050660,F
FBgn0032775,GO:0033539,P
FBgn0038462,GO:0034975,P
FBgn0038462,GO:0072546,C
FBgn0038450,GO:0080019,F
FBgn0038450,GO:0080019,F
FBgn0038450,GO:0005777,C
FBgn0038450,GO:0035336,P
FBgn0038450,GO:0010025,P
FBgn0038449,GO:0080019,F
FBgn0038449,GO:0005777,C
FBgn0038449,GO:0035336,P
FBgn0038449,GO:0080019,F
FBgn0038449,GO:0010025,P
FBgn0032768,GO:0003674,F
FBgn0032768,GO:0008150,P
FBgn0032768,GO:0005575,C
FBgn0038424,GO:0018343,P
FBgn0038424,GO:0005965,C
FBgn0038424,GO:0004660,F
FBgn0032763,GO:0003676,F
FBgn0032763,GO:0008270,F
FBgn0032763,GO:0003714,F
FBgn0032763,GO:0000122,P
FBgn0032763,GO:0005634,C
FBgn0259998,GO:0006508,P
FBgn0259998,GO:0004252,F
FBgn0259998,GO:0006508,P
FBgn0259998,GO:0005737,C
FBgn0259998,GO:0004252,F
FBgn0032753,GO:0004252,F
FBgn0032753,GO:0006508,P
FBgn0250842,GO:0003674,F
FBgn0250842,GO:0032504,P
FBgn0250842,GO:0005615,C
FBgn0250842,GO:0005576,C
FBgn0250842,GO:0005615,C
FBgn0250842,GO:0046008,P
FBgn0250842,GO:0005615,C
FBgn0250842,GO:0032504,P
FBgn0250842,GO:0046692,P
FBgn0250842,GO:0008104,P
FBgn0031544,GO:0005737,C
FBgn0031544,GO:0012505,C
FBgn0031544,GO:0005509,F
FBgn0031544,GO:0005783,C
FBgn0032715,GO:0008152,P
FBgn0032715,GO:0016747,F
FBgn0032715,GO:0005777,C
FBgn0032715,GO:0005777,C
FBgn0031194,GO:0004722,F
FBgn0031194,GO:0006470,P
FBgn0031194,GO:0006470,P
FBgn0031194,GO:0043169,F
FBgn0031194,GO:0004722,F
FBgn0031194,GO:0005634,C
FBgn0031194,GO:0005737,C
FBgn0031194,GO:0016311,P
FBgn0031194,GO:0004721,F
FBgn0031195,GO:0016021,C
FBgn0031197,GO:0003674,F
FBgn0031197,GO:0008150,P
FBgn0031197,GO:0005575,C
FBgn0031597,GO:0008270,F
FBgn0031597,GO:0003700,F
FBgn0031597,GO:0000976,F
FBgn0031597,GO:0006355,P
FBgn0031597,GO:0005634,C
FBgn0032144,GO:0006508,P
FBgn0032144,GO:0008270,F
FBgn0032144,GO:0004181,F
FBgn0032144,GO:0005615,C
FBgn0032144,GO:0005615,C
FBgn0032144,GO:0004181,F
FBgn0025837,GO:0036374,F
FBgn0025837,GO:0006751,P
FBgn0037004,GO:0016021,C
FBgn0037004,GO:0055085,P
FBgn0037004,GO:0005215,F
FBgn0264494,GO:0005524,F
FBgn0264494,GO:0006641,P
FBgn0264494,GO:0017127,F
FBgn0264494,GO:0034041,F
FBgn0264494,GO:0005886,C
FBgn0264494,GO:0016021,C
FBgn0031365,GO:0019233,P
FBgn0031361,GO:0000462,P
FBgn0031361,GO:0005730,C
FBgn0031361,GO:0032040,C
FBgn0031361,GO:0070181,F
FBgn0031356,GO:0016021,C
FBgn0034352,GO:0008150,P
FBgn0034352,GO:0005575,C
FBgn0034352,GO:0003674,F
FBgn0034352,GO:0070286,P
FBgn0083978,GO:0005575,C
FBgn0083978,GO:0003674,F
FBgn0083978,GO:0008150,P
FBgn0032668,GO:0016747,F
FBgn0262115,GO:0005575,C
FBgn0262115,GO:0016226,P
FBgn0262115,GO:0051536,F
FBgn0262115,GO:0003954,F
FBgn0263780,GO:0008236,F
FBgn0263780,GO:0006508,P
FBgn0039993,GO:0003863,F
FBgn0039993,GO:0017086,C
FBgn0039993,GO:0046949,P
FBgn0040056,GO:0004674,F
FBgn0040056,GO:0006468,P
FBgn0040056,GO:0005524,F
FBgn0040056,GO:0005509,F
FBgn0040056,GO:0005737,C
FBgn0040056,GO:0006468,P
FBgn0040056,GO:0005634,C
FBgn0040056,GO:0035556,P
FBgn0040056,GO:0045860,P
FBgn0040056,GO:0004683,F
FBgn0040056,GO:0018107,P
FBgn0040056,GO:0005737,C
FBgn0040056,GO:0005516,F
FBgn0040056,GO:0018105,P
FBgn0025835,GO:0016747,F
FBgn0027597,GO:0016491,F
FBgn0029877,GO:0008150,P
FBgn0029877,GO:0005575,C
FBgn0029877,GO:0008270,F
FBgn0029877,GO:0008270,F
FBgn0037885,GO:0008270,F
FBgn0037885,GO:0005634,C
FBgn0037885,GO:0004842,F
FBgn0037885,GO:0006511,P
FBgn0037880,GO:0032981,P
FBgn0037880,GO:0005739,C
FBgn0037880,GO:0032981,P
FBgn0037880,GO:0005739,C
FBgn0037880,GO:0046034,P
FBgn0033439,GO:0006508,P
FBgn0033439,GO:0004252,F
FBgn0033439,GO:0004252,F
FBgn0033439,GO:0006508,P
FBgn0037890,GO:0048149,P
FBgn0033710,GO:0004867,F
FBgn0039856,GO:0047617,F
FBgn0039856,GO:0005739,C
FBgn0039856,GO:0006637,P
FBgn0035730,GO:0003674,F
FBgn0035730,GO:0008150,P
FBgn0035730,GO:0005575,C
FBgn0035425,GO:0006470,P
FBgn0035425,GO:0004722,F
FBgn0035425,GO:0004722,F
FBgn0035425,GO:0043169,F
FBgn0035425,GO:0004721,F
FBgn0035425,GO:0006470,P
FBgn0035425,GO:0005829,C
FBgn0038717,GO:0055085,P
FBgn0038717,GO:0005887,C
FBgn0038717,GO:0008514,F
FBgn0038718,GO:0055085,P
FBgn0038718,GO:0008514,F
FBgn0038718,GO:0005887,C
FBgn0030114,GO:0031463,C
FBgn0030114,GO:0004842,F
FBgn0033756,GO:0019001,F
FBgn0033756,GO:0005886,C
FBgn0033756,GO:0007186,P
FBgn0033756,GO:0007188,P
FBgn0033756,GO:0031683,F
FBgn0033756,GO:0005834,C
FBgn0033756,GO:0001664,F
FBgn0033756,GO:0060158,P
FBgn0033756,GO:0003924,F
FBgn0029751,GO:0030532,C
FBgn0029751,GO:0000398,P
FBgn0029751,GO:0071013,C
FBgn0029751,GO:0071011,C
FBgn0029751,GO:0000398,P
FBgn0033529,GO:0005509,F
FBgn0032240,GO:0046540,C
FBgn0032240,GO:0017070,F
FBgn0032240,GO:0000398,P
FBgn0032240,GO:0033962,P
FBgn0032240,GO:0017070,F
FBgn0032240,GO:0005688,C
FBgn0032240,GO:0000956,P
FBgn0032240,GO:0000245,P
FBgn0032240,GO:0000932,C
FBgn0032240,GO:0097526,C
FBgn0032240,GO:0000387,P
FBgn0039374,GO:0005509,F
FBgn0023534,GO:0005575,C
FBgn0023534,GO:0008150,P
FBgn0023534,GO:0003674,F
FBgn0023534,GO:0051301,P
FBgn0023534,GO:0000940,C
FBgn0023534,GO:0007059,P
FBgn0023534,GO:0008017,F
FBgn0023534,GO:0005876,C
FBgn0039167,GO:0008150,P
FBgn0039167,GO:0003674,F
FBgn0039167,GO:0005575,C
FBgn0038550,GO:0008270,F
FBgn0038550,GO:0044212,F
FBgn0038550,GO:0006355,P
FBgn0038550,GO:0000981,F
FBgn0038550,GO:0005634,C
FBgn0038549,GO:0008270,F
FBgn0038549,GO:0005634,C
FBgn0038549,GO:0000976,F
FBgn0038549,GO:0003700,F
FBgn0038549,GO:0006355,P
FBgn0038547,GO:0008270,F
FBgn0038547,GO:0006355,P
FBgn0038547,GO:0000976,F
FBgn0038547,GO:0005634,C
FBgn0038547,GO:0003700,F
FBgn0038548,GO:0008270,F
FBgn0038548,GO:0003700,F
FBgn0038548,GO:0000976,F
FBgn0038548,GO:0005634,C
FBgn0038548,GO:0006355,P
FBgn0034748,GO:0030488,P
FBgn0034748,GO:0055114,P
FBgn0034748,GO:0016706,F
FBgn0034748,GO:0002098,P
FBgn0034748,GO:0005634,C
FBgn0034748,GO:0008198,F
FBgn0034748,GO:0016300,F
FBgn0034748,GO:0016706,F
FBgn0034748,GO:0000049,F
FBgn0034748,GO:0005737,C
FBgn0037525,GO:0046600,P
FBgn0037525,GO:0008017,F
FBgn0038915,GO:0005525,F
FBgn0038915,GO:0005622,C
FBgn0034383,GO:0009922,F
FBgn0034383,GO:0030497,P
FBgn0034383,GO:0030148,P
FBgn0034383,GO:0034626,P
FBgn0034383,GO:0019367,P
FBgn0034383,GO:0042761,P
FBgn0034383,GO:0009922,F
FBgn0034383,GO:0034625,P
FBgn0034383,GO:0030176,C
FBgn0036227,GO:0006030,P
FBgn0036227,GO:0005576,C
FBgn0036227,GO:0008061,F
FBgn0025635,GO:0003700,F
FBgn0025635,GO:0005634,C
FBgn0025635,GO:0006355,P
FBgn0025635,GO:0003713,F
FBgn0025635,GO:0044212,F
FBgn0036454,GO:0005634,C
FBgn0028480,GO:0016021,C
FBgn0030061,GO:0000027,P
FBgn0030061,GO:0005730,C
FBgn0030061,GO:0005654,C
FBgn0030061,GO:0000055,P
FBgn0030061,GO:0005730,C
FBgn0030061,GO:0019843,F
FBgn0032124,GO:0005575,C
FBgn0032124,GO:0003674,F
