"","entrZ","go_path","FBgn","symbol"
"2242","43638","GO_0044281","FBgn0051021","CG31021"
"2243","43640","GO_0044281","FBgn0051015","PH4alphaPV"
"2244","43652","GO_0044281","FBgn0039802","dj-1beta"
"2245","43682","GO_0044281","FBgn0013973","Gycbeta100B"
"2246","43689","GO_0044281","FBgn0039827","CG1544"
"2247","43693","GO_0044281","FBgn0039830","ATPsynC"
"2248","43713","GO_0044281","FBgn0039849","CG11334"
"2249","43720","GO_0044281","FBgn0039854","CG1635"
"2250","43721","GO_0044281","FBgn0039855","CG1638"
"2251","43722","GO_0044281","FBgn0039856","CG1774"
"2252","43739","GO_0044281","FBgn0000150","awd"
"2253","43746","GO_0044281","FBgn0270927","betaGlu"
"2254","43750","GO_0044281","FBgn0039877","CG2118"
"2255","43798","GO_0044281","FBgn0039909","ND-49"
"2256","43829","GO_0044281","FBgn0010217","ATPsynbeta"
"2257","43832","GO_0044281","FBgn0025741","PlexA"
"2258","43873","GO_0044281","FBgn0003204","ras"
"2259","43913","GO_0044281","FBgn0025592","Gk1"
"2260","43927","GO_0044281","FBgn0028380","fal"
"2261","43936","GO_0044281","FBgn0029155","Men-b"
"2262","43950","GO_0044281","FBgn0010350","CdsA"
"2263","43951","GO_0044281","FBgn0011586","e(r)"
"2264","43991","GO_0044281","FBgn0026379","Pten"
"2265","44001","GO_0044281","FBgn0029118","Sucb"
"2266","44006","GO_0044281","FBgn0029172","Fad2"
"2267","44007","GO_0044281","FBgn0029502","COQ7"
"2268","44008","GO_0044281","FBgn0001187","Hex-C"
"2269","44010","GO_0044281","FBgn0003076","Pgm"
"2270","44046","GO_0044281","FBgn0014391","sun"
"2271","44110","GO_0044281","FBgn0025814","Mgstl"
"2272","44117","GO_0044281","FBgn0027348","bgm"
"2273","44149","GO_0044281","FBgn0010100","Acon"
"2274","44154","GO_0044281","FBgn0010611","Hmgs"
"2275","44207","GO_0044281","FBgn0017567","ND-23"
"2276","44228","GO_0044281","FBgn0021967","ND-PDSW"
"2277","44291","GO_0044281","FBgn0001248","Idh"
"2278","44390","GO_0044281","FBgn0021906","RFeSP"
"2279","44701","GO_0044281","FBgn0021944","Coprox"
"2280","44736","GO_0044281","FBgn0024986","CG3719"
"2281","44858","GO_0044281","FBgn0003312","sad"
"2282","45012","GO_0044281","FBgn0263598","Vha68-2"
"2283","45282","GO_0044281","FBgn0000449","dib"
"2284","45399","GO_0044281","FBgn0010803","TrpRS"
"2285","45401","GO_0044281","FBgn0011227","ox"
"2286","45577","GO_0044281","FBgn0016013","Faa"
"2287","45668","GO_0044281","FBgn0265262","Vha68-1"
"2288","45707","GO_0044281","FBgn0023550","FarO"
"2289","45783","GO_0044281","FBgn0027079","ValRS"
"2290","45784","GO_0044281","FBgn0027081","ThrRS"
"2291","45785","GO_0044281","FBgn0027086","IleRS"
"2292","45786","GO_0044281","FBgn0027090","GlnRS"
"2293","45830","GO_0044281","FBgn0000239","bur"
"2294","45875","GO_0044281","FBgn0001186","Hex-A"
"2295","45880","GO_0044281","FBgn0001258","ImpL3"
"2296","46040","GO_0044281","FBgn0015031","cype"
"2297","46059","GO_0044281","FBgn0010591","Sply"
"2298","46068","GO_0044281","FBgn0263120","Acsl"
"2299","46069","GO_0044281","FBgn0010612","ATPsynG"
"2300","46234","GO_0044281","FBgn0011205","fbl"
"2301","46260","GO_0044281","FBgn0011455","ND-SGDH"
"2302","46391","GO_0044281","FBgn0014427","CG11899"
"2303","46717","GO_0044281","FBgn0023535","arg"
"2304","47173","GO_0044281","FBgn0002719","Men"
"2305","47249","GO_0044281","FBgn0010328","woc"
"2306","47253","GO_0044281","FBgn0010497","dmGlut"
"2307","47611","GO_0044281","FBgn0022160","Gpo-1"
"2308","47895","GO_0044281","FBgn0010222","Nmdmc"
"2309","48224","GO_0044281","FBgn0000109","Aprt"
"2310","49297","GO_0044281","FBgn0263006","SERCA"
"2311","50001","GO_0044281","FBgn0040528","CG15864"
"2312","50002","GO_0044281","FBgn0040529","COX7A"
"2313","50178","GO_0044281","FBgn0040705","ND-B8"
"2314","50246","GO_0044281","FBgn0040773","COX7C"
"2315","53426","GO_0044281","FBgn0040506","ACXE"
"2316","53427","GO_0044281","FBgn0040509","ACXB"
"2317","53432","GO_0044281","FBgn0040510","ACXA"
"2318","53437","GO_0044281","FBgn0040271","Sulf1"
"2319","53510","GO_0044281","FBgn0040259","Ugt86Da"
"2320","53583","GO_0044281","FBgn0026754","Ugt37c1"
"2321","53584","GO_0044281","FBgn0026755","Ugt37b1"
"2322","53586","GO_0044281","FBgn0040212","Dhap-at"
"2323","59175","GO_0044281","FBgn0042137","CG18814"
"2324","59261","GO_0044281","FBgn0042083","CG3267"
"2325","64879","GO_0044281","FBgn0043025","Adgf-A2"
"2326","117361","GO_0044281","FBgn0042627","FASN2"
"2327","117364","GO_0044281","FBgn0042711","Hex-t1"
"2328","117369","GO_0044281","FBgn0086687","Desat1"
"2329","246388","GO_0044281","FBgn0050008","CG30008"
"2330","246451","GO_0044281","FBgn0050093","COX6AL"
"2331","246458","GO_0044281","FBgn0050104","NT5E-2"
"2332","246533","GO_0044281","FBgn0050290","Ppcdc"
"2333","246560","GO_0044281","FBgn0050354","UQCR-11L"
"2334","246599","GO_0044281","FBgn0050410","Rpi"
"2335","246620","GO_0044281","FBgn0050446","Tdc2"
"2336","246650","GO_0044281","FBgn0050493","CG30493"
"2337","251900","GO_0044281","FBgn0066114","GlcAT-I"
"2338","261603","GO_0044281","FBgn0052445","CG32445"
"2339","261607","GO_0044281","FBgn0052174","CG32174"
"2340","317841","GO_0044281","FBgn0052072","Elo68alpha"
"2341","317852","GO_0044281","FBgn0052099","CG32099"
"2342","317887","GO_0044281","FBgn0263607","l(3)72Dp"
"2343","317911","GO_0044281","FBgn0052201","CG32201"
"2344","317928","GO_0044281","FBgn0052230","ND-MLRQ"
"2345","317967","GO_0044281","FBgn0052305","CG32305"
"2346","317974","GO_0044281","FBgn0035240","CG33791"
"2347","318597","GO_0044281","FBgn0051115","CG31115"
"2348","318604","GO_0044281","FBgn0051133","Slimp"
"2349","318605","GO_0044281","FBgn0051141","CG31141"
"2350","318753","GO_0044281","FBgn0051473","CG31473"
"2351","318781","GO_0044281","FBgn0051524","CG31524"
"2352","318913","GO_0044281","FBgn0053178","CG33178"
"2353","318995","GO_0044281","FBgn0051874","CG31874"
"2354","326111","GO_0044281","FBgn0051013","CG31013"
"2355","326112","GO_0044281","FBgn0051014","PH4alphaSG1"
"2356","326113","GO_0044281","FBgn0051016","CG31016"
"2357","326114","GO_0044281","FBgn0051017","PH4alphaNE3"
"2358","326119","GO_0044281","FBgn0259178","5PtaseI"
"2359","326135","GO_0044281","FBgn0051357","CG31357"
"2360","326144","GO_0044281","FBgn0051477","ATPsynepsilonL"
"2361","326148","GO_0044281","FBgn0051523","CG31523"
"2362","326155","GO_0044281","FBgn0051739","AspRS-m"
"2363","326159","GO_0044281","FBgn0051773","CG31773"
"2364","326189","GO_0044281","FBgn0052068","Adi1"
"2365","326246","GO_0044281","FBgn0053056","CG33056"
"2366","326255","GO_0044281","FBgn0053100","eIF4EHP"
"2367","326262","GO_0044281","FBgn0284253","LeuRS"
"2368","2768685","GO_0044281","FBgn0263490","mld"
"2369","2768965","GO_0044281","FBgn0270926","AsnS"
"2370","3346188","GO_0044281","FBgn0053544","Vkor"
"2371","3354921","GO_0044281","FBgn0027341","Gfat1"
"2372","3355069","GO_0044281","FBgn0039993","CG17691"
"2373","3771738","GO_0044281","FBgn0032076","CG9510"
"2374","3771756","GO_0044281","FBgn0038033","CG10097"
"2375","3771877","GO_0044281","FBgn0000055","Adh"
"2376","3771984","GO_0044281","FBgn0042182","CG18749"
"2377","3772100","GO_0044281","FBgn0044419","Pmi"
"2378","3772101","GO_0044281","FBgn0029175","Ext2"
"2379","3772183","GO_0044281","FBgn0038032","CG10096"
"2380","3772218","GO_0044281","FBgn0064115","GatC"
"2381","3772247","GO_0044281","FBgn0061359","CG33671"
"2382","3772542","GO_0044281","FBgn0029154","Menl-1"
"2383","3772574","GO_0044281","FBgn0285958","Fuca"
"2384","3772692","GO_0044281","FBgn0029153","Menl-2"
"2385","3885583","GO_0044281","FBgn0054041","CG34041"
"2386","4379861","GO_0044281","FBgn0083985","CG34149"
"2387","5740152","GO_0044281","FBgn0085371","CG34342"
"2388","5740185","GO_0044281","FBgn0260008","UQCR-11"
"2389","5740205","GO_0044281","FBgn0085290","CG34261"
"2390","5740349","GO_0044281","FBgn0085386","CG34357"
"2391","5740359","GO_0044281","FBgn0086917","spok"
"2392","5740402","GO_0044281","FBgn0085374","CG34345"
"2393","5740633","GO_0044281","FBgn0259697","nvd"
"2394","5740746","GO_0044281","FBgn0085201","CG34172"
"2395","5740847","GO_0044281","FBgn0025837","CG17636"
"2396","8674026","GO_0044281","FBgn0266136","Gyc76C"
"2397","8674031","GO_0044281","FBgn0260758","CG42556"
"2398","8674033","GO_0044281","FBgn0259933","CG42456"
"2399","19835504","GO_0044281","FBgn0266435","CG45065"
"2400","19893529","GO_0044281","FBgn0013680","ND2"
"2401","19893533","GO_0044281","FBgn0013674","COX1"
"2402","19893535","GO_0044281","FBgn0013675","COX2"
"2403","19893538","GO_0044281","FBgn0013673","ATP8"
"2404","19893539","GO_0044281","FBgn0013672","ATP6"
"2405","19893540","GO_0044281","FBgn0013676","COX3"
"2406","19893549","GO_0044281","FBgn0013684","ND5"
"2407","19893551","GO_0044281","FBgn0262952","ND4"
"2408","19893552","GO_0044281","FBgn0013683","ND4L"
"2409","19893556","GO_0044281","FBgn0013678","CYTB"
"2410","26067068","GO_0044281","FBgn0267828","Fatp"
"2411","30971","GO_0007154","FBgn0040372","G9a"
"2412","30975","GO_0007154","FBgn0005427","ewg"
"2413","30976","GO_0007154","FBgn0040370","CG13375"
"2414","31011","GO_0007154","FBgn0020381","Dredd"
"2415","31014","GO_0007154","FBgn0025638","Roc1a"
"2416","31016","GO_0007154","FBgn0025637","SkpA"
"2417","31023","GO_0007154","FBgn0027343","fz3"
"2418","31027","GO_0007154","FBgn0015799","Rbf"
"2419","31030","GO_0007154","FBgn0260855","Sec22"
"2420","31050","GO_0007154","FBgn0040351","CG11638"
"2421","31068","GO_0007154","FBgn0040357","CG14624"
"2422","31080","GO_0007154","FBgn0024361","Tsp2A"
"2423","31095","GO_0007154","FBgn0027794","Lrpprc2"
"2424","31097","GO_0007154","FBgn0266284","Ns3"
"2425","31103","GO_0007154","FBgn0025382","Rab27"
"2426","31107","GO_0007154","FBgn0053513","Nmdar2"
"2427","31118","GO_0007154","FBgn0000482","dor"
"2428","31120","GO_0007154","FBgn0001189","hfw"
"2429","31137","GO_0007154","FBgn0026090","CG14812"
"2430","31144","GO_0007154","FBgn0014411","Vps26"
"2431","31148","GO_0007154","FBgn0029594","CG14806"
"2432","31151","GO_0007154","FBgn0000117","arm"
"2433","31154","GO_0007154","FBgn0023511","Edem1"
"2434","31155","GO_0007154","FBgn0023510","Rbcn-3B"
"2435","31157","GO_0007154","FBgn0023508","Ocrl"
"2436","31162","GO_0007154","FBgn0264562","Hr4"
"2437","31167","GO_0007154","FBgn0026878","CG4325"
"2438","31168","GO_0007154","FBgn0025631","moody"
"2439","31169","GO_0007154","FBgn0025632","CG4313"
"2440","31170","GO_0007154","FBgn0025625","Sik2"
"2441","31189","GO_0007154","FBgn0023540","CG3630"
"2442","31194","GO_0007154","FBgn0003116","pn"
"2443","31204","GO_0007154","FBgn0003048","pcx"
"2444","31215","GO_0007154","FBgn0023529","CG2918"
"2445","31220","GO_0007154","FBgn0044047","Ilp6"
"2446","31221","GO_0007154","FBgn0003079","Raf"
"2447","31224","GO_0007154","FBgn0264598","PsGEF"
"2448","31229","GO_0007154","FBgn0040388","boi"
"2449","31234","GO_0007154","FBgn0260753","Pdfr"
"2450","31244","GO_0007154","FBgn0040334","Tsp3A"
"2451","31247","GO_0007154","FBgn0267350","PI4KIIIalpha"
"2452","31248","GO_0007154","FBgn0003371","sgg"
"2453","31269","GO_0007154","FBgn0024980","Syx4"
"2454","31293","GO_0007154","FBgn0004647","N"
"2455","31309","GO_0007154","FBgn0000479","dnc"
"2456","31310","GO_0007154","FBgn0262656","Myc"
"2457","31328","GO_0007154","FBgn0044046","Ilp7"
"2458","31332","GO_0007154","FBgn0015286","Rala"
"2459","31342","GO_0007154","FBgn0285910","VhaAC39-1"
"2460","31344","GO_0007154","FBgn0260658","CG42541"
"2461","31349","GO_0007154","FBgn0029687","Vap33"
"2462","31362","GO_0007154","FBgn0026080","Tip60"
"2463","31364","GO_0007154","FBgn0000635","Fas2"
"2464","31376","GO_0007154","FBgn0262738","norpA"
"2465","31382","GO_0007154","FBgn0029709","CHOp24"
"2466","31391","GO_0007154","FBgn0003053","peb"
"2467","31408","GO_0007154","FBgn0029723","Proc-R"
"2468","31419","GO_0007154","FBgn0029733","CG6927"
"2469","31425","GO_0007154","FBgn0004368","Ptp4E"
"2470","31459","GO_0007154","FBgn0263987","spoon"
"2471","31463","GO_0007154","FBgn0029768","SPR"
"2472","31473","GO_0007154","FBgn0029778","RhoGAP5A"
"2473","31490","GO_0007154","FBgn0029791","CG4096"
"2474","31493","GO_0007154","FBgn0052758","CG32758"
"2475","31518","GO_0007154","FBgn0014340","mof"
"2476","31520","GO_0007154","FBgn0029820","CG16721"
"2477","31537","GO_0007154","FBgn0029834","CG5937"
"2478","31540","GO_0007154","FBgn0029837","Tsp5D"
"2479","31543","GO_0007154","FBgn0029840","raptor"
"2480","31544","GO_0007154","FBgn0026060","Mipp2"
"2481","31550","GO_0007154","FBgn0264386","Ca-alpha1T"
"2482","31557","GO_0007154","FBgn0023458","Rbcn-3A"
"2483","31582","GO_0007154","FBgn0003139","PpV"
"2484","31589","GO_0007154","FBgn0000524","dx"
"2485","31596","GO_0007154","FBgn0029881","pigs"
"2486","31607","GO_0007154","FBgn0029891","Pink1"
"2487","31617","GO_0007154","FBgn0003390","shf"
"2488","31618","GO_0007154","FBgn0259228","C3G"
"2489","31625","GO_0007154","FBgn0263968","nonC"
"2490","31626","GO_0007154","FBgn0029909","mAChR-C"
"2491","31646","GO_0007154","FBgn0027108","Inx2"
"2492","31659","GO_0007154","FBgn0027342","fz4"
"2493","31660","GO_0007154","FBgn0029939","CG9650"
"2494","31665","GO_0007154","FBgn0024250","brk"
"2495","31666","GO_0007154","FBgn0029943","Atg5"
"2496","31667","GO_0007154","FBgn0029944","Dok"
"2497","31684","GO_0007154","FBgn0029959","Rab39"
"2498","31696","GO_0007154","FBgn0029970","Nek2"
"2499","31703","GO_0007154","FBgn0029975","spidey"
"2500","31707","GO_0007154","FBgn0029979","mahe"
"2501","31713","GO_0007154","FBgn0260970","Ubr3"
"2502","31715","GO_0007154","FBgn0029987","CG15330"
"2503","31718","GO_0007154","FBgn0010329","Tbh"
"2504","31724","GO_0007154","FBgn0029992","Upf2"
"2505","31738","GO_0007154","FBgn0025800","Smox"
"2506","31744","GO_0007154","FBgn0030011","Gbeta5"
"2507","31746","GO_0007154","FBgn0265464","Traf6"
"2508","31764","GO_0007154","FBgn0030028","Corp"
"2509","31767","GO_0007154","FBgn0015519","nAChRalpha3"
"2510","31797","GO_0007154","FBgn0030051","spirit"
"2511","31798","GO_0007154","FBgn0030052","CG12065"
"2512","31800","GO_0007154","FBgn0025864","Crag"
"2513","31826","GO_0007154","FBgn0261549","rdgA"
"2514","31867","GO_0007154","FBgn0052704","Ir8a"
"2515","31872","GO_0007154","FBgn0010269","Dsor1"
"2516","31874","GO_0007154","FBgn0028292","ric8a"
"2517","31877","GO_0007154","FBgn0052703","Erk7"
"2518","31883","GO_0007154","FBgn0002576","lz"
"2519","31903","GO_0007154","FBgn0264691","Lst8"
"2520","31928","GO_0007154","FBgn0030164","CG1889"
"2521","31945","GO_0007154","FBgn0083940","RhoU"
"2522","31953","GO_0007154","FBgn0085437","CG34408"
"2523","31970","GO_0007154","FBgn0052683","CG32683"
"2524","31971","GO_0007154","FBgn0030200","RabX2"
"2525","31979","GO_0007154","FBgn0030208","PPP4R2r"
"2526","31987","GO_0007154","FBgn0085443","spri"
"2527","31993","GO_0007154","FBgn0030221","Rab9Db"
"2528","31997","GO_0007154","FBgn0052677","X11Lbeta"
"2529","32000","GO_0007154","FBgn0030228","BTBD9"
"2530","32001","GO_0007154","FBgn0052672","Atg8a"
"2531","32002","GO_0007154","FBgn0030230","Rph"
"2532","32007","GO_0007154","FBgn0003360","sesB"
"2533","32009","GO_0007154","FBgn0285926","Imp"
"2534","32016","GO_0007154","FBgn0030242","sofe"
"2535","32029","GO_0007154","FBgn0052670","Rab9Fb"
"2536","32032","GO_0007154","FBgn0021742","C901"
"2537","32039","GO_0007154","FBgn0003366","sev"
"2538","32056","GO_0007154","FBgn0261277","rtv"
"2539","32070","GO_0007154","FBgn0030286","CG1657"
"2540","32078","GO_0007154","FBgn0000499","dsh"
"2541","32079","GO_0007154","FBgn0030294","Pa1"
"2542","32080","GO_0007154","FBgn0004864","hop"
"2543","32083","GO_0007154","FBgn0001624","dlg1"
"2544","32099","GO_0007154","FBgn0030310","PGRP-SA"
"2545","32115","GO_0007154","FBgn0004370","Ptp10D"
"2546","32120","GO_0007154","FBgn0011754","PhKgamma"
"2547","32133","GO_0007154","FBgn0001218","Hsc70-3"
"2548","32140","GO_0007154","FBgn0030341","p24-1"
"2549","32157","GO_0007154","FBgn0030358","CG10362"
"2550","32158","GO_0007154","FBgn0263111","cac"
"2551","32159","GO_0007154","FBgn0000808","gd"
"2552","32160","GO_0007154","FBgn0003865","tsg"
"2553","32183","GO_0007154","FBgn0267001","Ten-a"
"2554","32188","GO_0007154","FBgn0030384","CG2577"
"2555","32191","GO_0007154","FBgn0259680","Pkcdelta"
"2556","32195","GO_0007154","FBgn0030391","Rab40"
"2557","32209","GO_0007154","FBgn0052654","Sec16"
"2558","32217","GO_0007154","FBgn0030412","Tomosyn"
"2559","32221","GO_0007154","FBgn0015024","CkIalpha"
"2560","32225","GO_0007154","FBgn0265523","Smr"
"2561","32233","GO_0007154","FBgn0259171","Pde9"
"2562","32243","GO_0007154","FBgn0030434","Brms1"
"2563","32246","GO_0007154","FBgn0030437","hec"
"2564","32253","GO_0007154","FBgn0265597","rad"
"2565","32256","GO_0007154","FBgn0010303","hep"
"2566","32257","GO_0007154","FBgn0261524","lic"
"2567","32260","GO_0007154","FBgn0030449","Fer3HCH"
"2568","32273","GO_0007154","FBgn0265630","sno"
"2569","32278","GO_0007154","FBgn0041210","HDAC4"
"2570","32279","GO_0007154","FBgn0030465","CG15743"
"2571","32301","GO_0007154","FBgn0030486","Set2"
"2572","32303","GO_0007154","FBgn0265416","Neto"
"2573","32321","GO_0007154","FBgn0030505","NFAT"
"2574","32340","GO_0007154","FBgn0003218","rdgB"
"2575","32343","GO_0007154","FBgn0261244","inaE"
"2576","32351","GO_0007154","FBgn0030530","jub"
"2577","32358","GO_0007154","FBgn0000173","ben"
"2578","32378","GO_0007154","FBgn0030555","Fbxl4"
"2579","32379","GO_0007154","FBgn0030556","mRNA-cap"
"2580","32406","GO_0007154","FBgn0003301","rut"
"2581","32407","GO_0007154","FBgn0030581","CG14408"
"2582","32425","GO_0007154","FBgn0264078","Flo2"
"2583","32428","GO_0007154","FBgn0000535","eag"
"2584","32429","GO_0007154","FBgn0030600","hiw"
"2585","32430","GO_0007154","FBgn0052594","be"
"2586","32435","GO_0007154","FBgn0264389","opm"
"2587","32442","GO_0007154","FBgn0030613","Rab3-GEF"
"2588","32457","GO_0007154","FBgn0261703","gce"
"2589","32461","GO_0007154","FBgn0026428","HDAC6"
"2590","32468","GO_0007154","FBgn0263257","Cngl"
"2591","32470","GO_0007154","FBgn0040285","Scamp"
"2592","32479","GO_0007154","FBgn0030645","CG6308"
"2593","32485","GO_0007154","FBgn0022710","Ac13E"
"2594","32498","GO_0007154","FBgn0003463","sog"
"2595","32506","GO_0007154","FBgn0030670","Pis"
"2596","32522","GO_0007154","FBgn0030685","Graf"
"2597","32531","GO_0007154","FBgn0026374","Rhp"
"2598","32534","GO_0007154","FBgn0030695","PGRP-LE"
"2599","32536","GO_0007154","FBgn0003345","sd"
"2600","32537","GO_0007154","FBgn0000319","Chc"
"2601","32538","GO_0007154","FBgn0030697","CG8565"
"2602","32544","GO_0007154","FBgn0001105","Gbeta13F"
"2603","32547","GO_0007154","FBgn0260938","tay"
"2604","32551","GO_0007154","FBgn0010315","CycD"
"2605","32552","GO_0007154","FBgn0030706","Lrp4"
"2606","32553","GO_0007154","FBgn0030707","CG8916"
"2607","32554","GO_0007154","FBgn0010240","Lcch3"
"2608","32569","GO_0007154","FBgn0003969","vap"
"2609","32601","GO_0007154","FBgn0003416","sl"
"2610","32611","GO_0007154","FBgn0030748","Traf-like"
"2611","32613","GO_0007154","FBgn0026575","hang"
"2612","32624","GO_0007154","FBgn0011826","Pp2B-14D"
"2613","32631","GO_0007154","FBgn0025743","mbt"
"2614","32637","GO_0007154","FBgn0030766","mthl1"
"2615","32648","GO_0007154","FBgn0030774","spheroide"
"2616","32659","GO_0007154","FBgn0052568","CG32568"
"2617","32668","GO_0007154","FBgn0030792","CG4789"
"2618","32674","GO_0007154","FBgn0024941","RSG7"
"2619","32677","GO_0007154","FBgn0030800","Nprl2"
"2620","32678","GO_0007154","FBgn0030801","Rcp"
"2621","32679","GO_0007154","FBgn0030802","DENR"
"2622","32686","GO_0007154","FBgn0030808","RhoGAP15B"
"2623","32690","GO_0007154","FBgn0030812","wcy"
"2624","32729","GO_0007154","FBgn0263706","CG43658"
"2625","32737","GO_0007154","FBgn0030850","stas"
"2626","32743","GO_0007154","FBgn0026375","RhoGAPp190"
"2627","32746","GO_0007154","FBgn0250788","beta-Spec"
"2628","32754","GO_0007154","FBgn0261570","CG42684"
"2629","32760","GO_0007154","FBgn0030869","Socs16D"
"2630","32762","GO_0007154","FBgn0000617","e(y)1"
"2631","32765","GO_0007154","FBgn0030873","CG15814"
"2632","32771","GO_0007154","FBgn0259168","mnb"
"2633","32777","GO_0007154","FBgn0283469","Vps4"
"2634","32780","GO_0007154","FBgn0003380","Sh"
"2635","32790","GO_0007154","FBgn0030893","RhoGAP16F"
"2636","32797","GO_0007154","FBgn0030897","Frq1"
"2637","32799","GO_0007154","FBgn0083228","Frq2"
"2638","32803","GO_0007154","FBgn0053639","CG33639"
"2639","32805","GO_0007154","FBgn0030904","upd2"
