"FBgn","ModID"
"FBgn0035167","tan"
"FBgn0035166","black"
"FBgn0263594","black"
"FBgn0020386","grey"
"FBgn0020385","turquoise"
"FBgn0037664","black"
"FBgn0020389","turquoise"
"FBgn0020388","black"
"FBgn0263599","black"
"FBgn0263598","brown"
"FBgn0034452","black"
"FBgn0087011","turquoise"
"FBgn0087013","black"
"FBgn0265705","brown"
"FBgn0031936","turquoise"
"FBgn0034417","turquoise"
"FBgn0031390","grey"
"FBgn0031935","turquoise"
"FBgn0034144","black"
"FBgn0034145","turquoise"
"FBgn0031930","brown"
"FBgn0064227","blue"
"FBgn0031428","turquoise"
"FBgn0034456","black"
"FBgn0031398","black"
"FBgn0031399","turquoise"
"FBgn0034418","red"
"FBgn0034419","blue"
"FBgn0038704","royalblue"
"FBgn0043536","blue"
"FBgn0043535","turquoise"
"FBgn0043534","turquoise"
"FBgn0034455","black"
"FBgn0260482","brown"
"FBgn0028979","turquoise"
"FBgn0260481","blue"
"FBgn0260486","blue"
"FBgn0260487","blue"
"FBgn0260484","black"
"FBgn0028970","turquoise"
"FBgn0019968","blue"
"FBgn0028974","black"
"FBgn0259729","red"
"FBgn0052379","brown"
"FBgn0000566","black"
"FBgn0035952","blue"
"FBgn0010825","grey"
"FBgn0031533","brown"
"FBgn0031644","blue"
"FBgn0031645","turquoise"
"FBgn0031646","blue"
"FBgn0031640","black"
"FBgn0010770","black"
"FBgn0010772","red"
"FBgn0031649","blue"
"FBgn0002873","black"
"FBgn0262887","blue"
"FBgn0262880","turquoise"
"FBgn0262881","turquoise"
"FBgn0260768","pink"
"FBgn0002878","black"
"FBgn0262888","blue"
"FBgn0085736","grey"
"FBgn0085734","black"
"FBgn0047199","black"
"FBgn0085732","blue"
"FBgn0259726","steelblue"
"FBgn0038745","turquoise"
"FBgn0261682","cyan"
"FBgn0261681","brown"
"FBgn0261680","black"
"FBgn0051777","turquoise"
"FBgn0038400","turquoise"
"FBgn0051773","grey"
"FBgn0034802","black"
"FBgn0023090","red"
"FBgn0023091","blue"
"FBgn0023096","blue"
"FBgn0262081","royalblue"
"FBgn0023094","black"
"FBgn0023095","turquoise"
"FBgn0037144","black"
"FBgn0000659","turquoise"
"FBgn0000658","turquoise"
"FBgn0037140","turquoise"
"FBgn0037143","blue"
"FBgn0025808","black"
"FBgn0025807","black"
"FBgn0000303","blue"
"FBgn0028708","black"
"FBgn0037149","black"
"FBgn0025802","grey"
"FBgn0000307","lightcyan"
"FBgn0011282","red"
"FBgn0011283","red"
"FBgn0033869","blue"
"FBgn0011286","turquoise"
"FBgn0011284","turquoise"
"FBgn0011288","blue"
"FBgn0011289","black"
"FBgn0033866","cyan"
"FBgn0033867","red"
"FBgn0036139","blue"
"FBgn0039476","brown"
"FBgn0039475","brown"
"FBgn0039474","brown"
"FBgn0039473","brown"
"FBgn0039472","brown"
"FBgn0039471","brown"
"FBgn0039470","brown"
"FBgn0029152","black"
"FBgn0039479","turquoise"
"FBgn0002306","turquoise"
"FBgn0037728","grey"
"FBgn0037721","blue"
"FBgn0014073","turquoise"
"FBgn0037723","blue"
"FBgn0037722","black"
"FBgn0030117","black"
"FBgn0037727","turquoise"
"FBgn0037726","blue"
"FBgn0029155","red"
"FBgn0032095","blue"
"FBgn0266742","brown"
"FBgn0266741","grey"
"FBgn0266740","turquoise"
"FBgn0034054","black"
"FBgn0266745","grey"
"FBgn0035779","brown"
"FBgn0283657","black"
"FBgn0283651","blue"
"FBgn0283652","black"
"FBgn0010488","grey"
"FBgn0024975","black"
"FBgn0283658","turquoise"
"FBgn0010482","turquoise"
"FBgn0019650","red"
"FBgn0031571","turquoise"
"FBgn0037802","black"
"FBgn0050424","turquoise"
"FBgn0050421","red"
"FBgn0050423","turquoise"
"FBgn0263864","blue"
"FBgn0050428","turquoise"
"FBgn0263863","greenyellow"
"FBgn0020546","brown"
"FBgn0033395","turquoise"
"FBgn0033397","turquoise"
"FBgn0033391","greenyellow"
"FBgn0033392","black"
"FBgn0285962","darkgrey"
"FBgn0034059","greenyellow"
"FBgn0035428","grey"
"FBgn0035429","brown"
"FBgn0024510","black"
"FBgn0035424","royalblue"
"FBgn0035425","black"
"FBgn0035427","turquoise"
"FBgn0035420","lightcyan"
"FBgn0035421","black"
"FBgn0035422","turquoise"
"FBgn0035423","black"
"FBgn0033138","cyan"
"FBgn0033139","cyan"
"FBgn0030734","cyan"
"FBgn0033649","turquoise"
"FBgn0036450","black"
"FBgn0033131","blue"
"FBgn0033644","turquoise"
"FBgn0033133","blue"
"FBgn0033134","turquoise"
"FBgn0033135","turquoise"
"FBgn0033640","red"
"FBgn0033137","turquoise"
"FBgn0069973","red"
"FBgn0040508","red"
"FBgn0030731","turquoise"
"FBgn0040503","turquoise"
"FBgn0040502","red"
"FBgn0040507","cyan"
"FBgn0040505","turquoise"
"FBgn0039890","turquoise"
"FBgn0039897","turquoise"
"FBgn0039896","blue"
"FBgn0250753","lightcyan"
"FBgn0250755","salmon"
"FBgn0034986","greenyellow"
"FBgn0250757","cyan"
"FBgn0035397","lightcyan"
"FBgn0031603","black"
"FBgn0035392","turquoise"
"FBgn0035393","black"
"FBgn0035390","grey"
"FBgn0010223","brown"
"FBgn0005771","turquoise"
"FBgn0003651","turquoise"
"FBgn0005777","black"
"FBgn0250788","turquoise"
"FBgn0005775","red"
"FBgn0040102","turquoise"
"FBgn0267448","turquoise"
"FBgn0010220","black"
"FBgn0041194","turquoise"
"FBgn0045073","steelblue"
"FBgn0053819","black"
"FBgn0267443","brown"
"FBgn0053811","black"
"FBgn0053810","black"
"FBgn0053813","black"
"FBgn0053816","black"
"FBgn0250786","pink"
"FBgn0266203","blue"
"FBgn0025394","grey"
"FBgn0025641","darkgrey"
"FBgn0025640","darkred"
"FBgn0025643","turquoise"
"FBgn0025390","lightcyan"
"FBgn0063449","black"
"FBgn0011648","black"
"FBgn0030099","blue"
"FBgn0262509","turquoise"
"FBgn0262508","turquoise"
"FBgn0029768","turquoise"
"FBgn0029769","turquoise"
"FBgn0032518","darkred"
"FBgn0032515","red"
"FBgn0039274","black"
"FBgn0039277","blue"
"FBgn0029761","blue"
"FBgn0032511","turquoise"
"FBgn0039270","black"
"FBgn0032513","tan"
"FBgn0039272","black"
"FBgn0086265","black"
"FBgn0086266","black"
"FBgn0039359","turquoise"
"FBgn0265042","brown"
"FBgn0265045","turquoise"
"FBgn0265044","turquoise"
"FBgn0265047","black"
"FBgn0265046","turquoise"
"FBgn0030943","black"
"FBgn0264270","red"
"FBgn0264273","red"
"FBgn0264272","turquoise"
"FBgn0039356","lightyellow"
"FBgn0037934","brown"
"FBgn0037935","turquoise"
"FBgn0037936","turquoise"
"FBgn0260760","turquoise"
"FBgn0037930","lightgreen"
"FBgn0037931","grey"
"FBgn0037933","turquoise"
"FBgn0039357","skyblue"
"FBgn0260766","turquoise"
"FBgn0000536","turquoise"
"FBgn0000535","blue"
"FBgn0000533","tan"
"FBgn0000826","black"
"FBgn0016081","blue"
"FBgn0016080","blue"
"FBgn0003321","darkgreen"
"FBgn0003326","turquoise"
"FBgn0264788","blue"
"FBgn0039644","black"
"FBgn0039645","brown"
"FBgn0003328","brown"
"FBgn0039647","blue"
"FBgn0039640","black"
"FBgn0039641","turquoise"
"FBgn0039642","black"
"FBgn0031091","black"
"FBgn0031090","pink"
"FBgn0031093","lightgreen"
"FBgn0028380","black"
"FBgn0031094","black"
"FBgn0031097","turquoise"
"FBgn0031099","blue"
"FBgn0031098","black"
"FBgn0004635","turquoise"
"FBgn0035911","grey"
"FBgn0011361","grey"
"FBgn0004636","black"
"FBgn0016660","red"
"FBgn0283480","brown"
"FBgn0266534","blue"
"FBgn0266539","black"
"FBgn0029944","black"
"FBgn0029945","turquoise"
"FBgn0029942","turquoise"
"FBgn0029943","lightcyan"
"FBgn0029941","pink"
"FBgn0035370","black"
"FBgn0011829","turquoise"
"FBgn0027094","black"
"FBgn0027095","grey"
"FBgn0027093","black"
"FBgn0027090","black"
"FBgn0027091","black"
"FBgn0030808","black"
"FBgn0034602","turquoise"
"FBgn0033038","turquoise"
"FBgn0034606","blue"
"FBgn0034605","turquoise"
"FBgn0040089","turquoise"
"FBgn0015286","black"
"FBgn0034354","lightgreen"
"FBgn0034356","turquoise"
"FBgn0015282","greenyellow"
"FBgn0015283","greenyellow"
"FBgn0040080","black"
"FBgn0034352","blue"
"FBgn0038110","brown"
"FBgn0038115","turquoise"
"FBgn0038114","black"
"FBgn0038118","black"
"FBgn0037556","darkgrey"
"FBgn0030274","tan"
"FBgn0037555","black"
"FBgn0030272","turquoise"
"FBgn0037553","turquoise"
"FBgn0037550","black"
"FBgn0030271","turquoise"
"FBgn0036605","white"
"FBgn0036607","turquoise"
"FBgn0036606","turquoise"
"FBgn0036601","white"
"FBgn0036600","blue"
"FBgn0034117","red"
"FBgn0040262","cyan"
"FBgn0040260","turquoise"
"FBgn0040261","turquoise"
"FBgn0010014","blue"
"FBgn0010015","turquoise"
"FBgn0010019","brown"
"FBgn0010548","turquoise"
"FBgn0010549","black"
"FBgn0023179","blue"
"FBgn0023178","blue"
"FBgn0004237","black"
"FBgn0037188","pink"
"FBgn0023175","greenyellow"
"FBgn0023174","greenyellow"
"FBgn0026417","black"
"FBgn0026411","turquoise"
"FBgn0023172","grey"
"FBgn0034005","turquoise"
"FBgn0027514","grey"
"FBgn0043903","black"
"FBgn0058160","turquoise"
"FBgn0264878","red"
"FBgn0264874","blue"
"FBgn0264871","grey"
"FBgn0021825","grey"
"FBgn0267378","cyan"
"FBgn0051439","blue"
"FBgn0026577","royalblue"
"FBgn0051436","turquoise"
"FBgn0051431","turquoise"
"FBgn0037183","blue"
"FBgn0030853","grey"
"FBgn0030850","black"
"FBgn0030851","black"
"FBgn0030854","pink"
"FBgn0030855","black"
"FBgn0030858","black"
"FBgn0030859","grey"
"FBgn0037184","black"
"FBgn0267803","cyan"
"FBgn0085279","turquoise"
"FBgn0085273","turquoise"
"FBgn0085271","turquoise"
"FBgn0032728","royalblue"
"FBgn0032729","turquoise"
"FBgn0032723","grey"
"FBgn0032720","black"
"FBgn0032721","greenyellow"
"FBgn0032726","turquoise"
"FBgn0032727","darkturquoise"
"FBgn0032724","black"
"FBgn0032725","black"
"FBgn0023545","black"
"FBgn0023540","cyan"
"FBgn0023541","cyan"
"FBgn0023542","darkturquoise"
"FBgn0086075","blue"
"FBgn0003916","brown"
"FBgn0025615","greenyellow"
"FBgn0053155","black"
"FBgn0053156","black"
"FBgn0053158","black"
"FBgn0053159","blue"
"FBgn0086384","black"
"FBgn0001208","turquoise"
"FBgn0263662","blue"
"FBgn0036009","red"
"FBgn0267109","blue"
"FBgn0040942","turquoise"
"FBgn0262126","turquoise"
"FBgn0045474","turquoise"
"FBgn0033032","grey"
"FBgn0042132","red"
"FBgn0042134","black"
"FBgn0042135","turquoise"
"FBgn0042641","turquoise"
"FBgn0042138","turquoise"
"FBgn0053481","blue"
"FBgn0053487","blue"
"FBgn0264922","black"
"FBgn0035983","black"
"FBgn0035982","turquoise"
"FBgn0035981","black"
"FBgn0035980","black"
"FBgn0035987","tan"
"FBgn0024250","turquoise"
"FBgn0035985","turquoise"
"FBgn0020018","greenyellow"
"FBgn0028377","salmon"
"FBgn0028374","red"
"FBgn0028375","black"
"FBgn0028372","darkgrey"
"FBgn0028370","blue"
"FBgn0028371","blue"
"FBgn0263025","black"
"FBgn0028379","turquoise"
"FBgn0267964","blue"
"FBgn0267966","blue"
"FBgn0267967","black"
"FBgn0022702","black"
"FBgn0262028","brown"
"FBgn0034976","royalblue"
"FBgn0039229","darkgrey"
"FBgn0022709","turquoise"
"FBgn0050413","brown"
"FBgn0032230","turquoise"
"FBgn0035181","lightgreen"
"FBgn0036109","white"
"FBgn0035187","blue"
"FBgn0038938","grey"
"FBgn0032231","black"
"FBgn0035189","turquoise"
"FBgn0038930","turquoise"
"FBgn0052687","turquoise"
"FBgn0019809","blue"
"FBgn0052685","salmon"
"FBgn0032233","blue"
"FBgn0052683","blue"
"FBgn0052681","turquoise"
"FBgn0087039","grey"
"FBgn0267036","blue"
"FBgn0085188","black"
"FBgn0087035","turquoise"
"FBgn0031703","turquoise"
"FBgn0039223","brown"
"FBgn0031250","turquoise"
"FBgn0259964","blue"
"FBgn0267035","turquoise"
"FBgn0001978","black"
"FBgn0033421","turquoise"
"FBgn0262026","turquoise"
"FBgn0031707","blue"
"FBgn0036106","turquoise"
"FBgn0033427","black"
"FBgn0036988","blue"
"FBgn0052428","black"
"FBgn0085223","brown"
"FBgn0052350","black"
"FBgn0036980","grey"
"FBgn0036105","black"
"FBgn0036986","blue"
"FBgn0052354","blue"
"FBgn0052425","blue"
"FBgn0036985","turquoise"
"FBgn0028952","black"
"FBgn0028953","grey"
"FBgn0028950","brown"
"FBgn0265187","turquoise"
"FBgn0265180","turquoise"
"FBgn0019940","red"
"FBgn0265182","blue"
"FBgn0266322","blue"
"FBgn0265189","black"
"FBgn0025620","turquoise"
"FBgn0261514","red"
"FBgn0264598","blue"
"FBgn0032401","blue"
"FBgn0026620","grey"
"FBgn0035853","black"
"FBgn0000499","tan"
"FBgn0030073","turquoise"
"FBgn0036288","turquoise"
"FBgn0000490","turquoise"
"FBgn0000492","turquoise"
"FBgn0265448","red"
"FBgn0030077","turquoise"
"FBgn0039187","darkgrey"
"FBgn0039186","pink"
"FBgn0039184","brown"
"FBgn0039183","black"
"FBgn0039182","black"
"FBgn0034162","turquoise"
"FBgn0031403","black"
"FBgn0034160","brown"
"FBgn0031401","turquoise"
"FBgn0034166","blue"
"FBgn0039189","black"
"FBgn0039188","black"
"FBgn0267586","blue"
"FBgn0267587","turquoise"
"FBgn0037129","turquoise"
"FBgn0037127","turquoise"
"FBgn0031077","tan"
"FBgn0037125","cyan"
"FBgn0037124","white"
"FBgn0037123","white"
"FBgn0037122","blue"
"FBgn0267588","turquoise"
"FBgn0000227","brown"
"FBgn0025820","lightgreen"
"FBgn0032397","black"
"FBgn0025825","darkgrey"
"FBgn0025827","turquoise"
"FBgn0039459","black"
"FBgn0033808","black"
"FBgn0033809","turquoise"
"FBgn0039451","grey"
"FBgn0039450","brown"
"FBgn0039453","brown"
"FBgn0039452","brown"
"FBgn0039454","grey"
"FBgn0033802","red"
"FBgn0034299","black"
"FBgn0031668","turquoise"
"FBgn0034294","brown"
"FBgn0034295","brown"
"FBgn0031664","black"
"FBgn0034290","turquoise"
"FBgn0034291","brown"
"FBgn0031660","grey"
"FBgn0034293","grey"
"FBgn0061362","turquoise"
"FBgn0061360","black"
"FBgn0061361","black"
"FBgn0014018","turquoise"
"FBgn0014019","red"
"FBgn0030137","black"
"FBgn0030136","turquoise"
"FBgn0014010","blue"
"FBgn0014011","grey"
"FBgn0266768","black"
"FBgn0004242","blue"
"FBgn0266762","turquoise"
"FBgn0038250","turquoise"
"FBgn0003175","darkgreen"
"FBgn0038972","grey"
"FBgn0250816","black"
"FBgn0050115","turquoise"
"FBgn0050441","black"
"FBgn0050440","grey"
"FBgn0027280","black"
"FBgn0027287","brown"
"FBgn0263802","turquoise"
"FBgn0036298","greenyellow"
"FBgn0036299","black"
"FBgn0036294","darkgrey"
"FBgn0038976","black"
"FBgn0036292","black"
"FBgn0036290","black"
"FBgn0036291","grey"
"FBgn0030745","turquoise"
"FBgn0002773","turquoise"
"FBgn0039907","royalblue"
"FBgn0040697","blue"
"FBgn0040696","blue"
"FBgn0038450","brown"
"FBgn0024912","black"
"FBgn0038320","black"
"FBgn0038321","blue"
"FBgn0038324","darkgrey"
"FBgn0038325","grey"
"FBgn0038326","brown"
"FBgn0038327","black"
"FBgn0035407","pink"
"FBgn0035402","black"
"FBgn0052645","salmon"
"FBgn0035400","red"
"FBgn0035401","brown"
"FBgn0052644","black"
"FBgn0035409","brown"
"FBgn0033112","blue"
"FBgn0033113","grey"
"FBgn0036470","brown"
"FBgn0033117","black"
"FBgn0036474","blue"
"FBgn0033115","turquoise"
"FBgn0266354","blue"
"FBgn0266356","cyan"
"FBgn0036479","turquoise"
"FBgn0266350","black"
"FBgn0002778","darkturquoise"
"FBgn0040529","turquoise"
"FBgn0040528","blue"
"FBgn0035831","black"
"FBgn0040524","turquoise"
"FBgn0005590","brown"
"FBgn0015721","blue"
"FBgn0001078","pink"
"FBgn0001079","pink"
"FBgn0004554","blue"
"FBgn0001075","turquoise"
"FBgn0004556","black"
"FBgn0001077","brown"
"FBgn0043533","red"
"FBgn0004003","black"
"FBgn0004552","turquoise"
"FBgn0030964","greenyellow"
"FBgn0002522","turquoise"
"FBgn0002521","tan"
"FBgn0002526","darkturquoise"
"FBgn0002525","black"
"FBgn0002524","black"
"FBgn0013767","red"
"FBgn0013765","grey"
"FBgn0013764","black"
"FBgn0013763","turquoise"
"FBgn0004066","greenyellow"
"FBgn0262142","turquoise"
"FBgn0011566","black"
"FBgn0264605","black"
"FBgn0264606","blue"
"FBgn0264607","red"
"FBgn0264602","turquoise"
"FBgn0264603","brown"
"FBgn0265959","blue"
"FBgn0265954","turquoise"
"FBgn0052163","turquoise"
"FBgn0025628","grey"
"FBgn0025626","black"
"FBgn0025625","blue"
"FBgn0025624","turquoise"
"FBgn0266974","turquoise"
"FBgn0266975","turquoise"
"FBgn0025621","black"
"FBgn0266977","turquoise"
"FBgn0030963","black"
"FBgn0030611","lightgreen"
"FBgn0267002","red"
"FBgn0039215","grey"
"FBgn0039214","royalblue"
"FBgn0039213","cyan"
"FBgn0029706","turquoise"
"FBgn0039219","lightgreen"
"FBgn0086710","darkred"
"FBgn0086711","black"
"FBgn0086712","lightyellow"
"FBgn0039237","turquoise"
"FBgn0030960","turquoise"
"FBgn0021814","grey"
"FBgn0042179","brown"
"FBgn0027872","grey"
"FBgn0000212","grey"
"FBgn0003124","black"
"FBgn0008646","turquoise"
"FBgn0262481","turquoise"
"FBgn0003129","cyan"
"FBgn0262483","blue"
"FBgn0037918","salmon"
"FBgn0267751","grey"
"FBgn0051546","turquoise"
"FBgn0062517","darkgrey"
"FBgn0027654","blue"
"FBgn0267519","turquoise"
"FBgn0036509","blue"
"FBgn0016061","blue"
"FBgn0039666","turquoise"
"FBgn0039667","turquoise"
"FBgn0039664","black"
"FBgn0039665","black"
"FBgn0039663","black"
"FBgn0262987","black"
"FBgn0039668","brown"
"FBgn0036996","brown"
"FBgn0267758","brown"
"FBgn0033079","turquoise"
"FBgn0026257","black"
"FBgn0284252","turquoise"
"FBgn0263650","turquoise"
"FBgn0263656","blue"
"FBgn0026255","turquoise"
"FBgn0263655","turquoise"
"FBgn0284236","blue"
"FBgn0020224","pink"
"FBgn0266518","black"
"FBgn0261239","pink"
"FBgn0029833","black"
"FBgn0029830","turquoise"
"FBgn0031873","black"
"FBgn0031872","black"
"FBgn0031871","black"
"FBgn0029831","turquoise"
"FBgn0031877","brown"
"FBgn0031876","black"
"FBgn0031875","black"
"FBgn0031874","lightcyan"
"FBgn0031879","turquoise"
"FBgn0031878","black"
"FBgn0266621","red"
"FBgn0265140","darkgreen"
"FBgn0265988","red"
"FBgn0029834","blue"
"FBgn0260393","brown"
"FBgn0266623","blue"
"FBgn0260390","black"
"FBgn0000808","black"
"FBgn0284234","red"
"FBgn0034750","tan"
"FBgn0024558","black"
"FBgn0040060","brown"
"FBgn0028916","pink"
"FBgn0034335","turquoise"
"FBgn0033179","greenyellow"
"FBgn0040066","black"
"FBgn0034330","turquoise"
"FBgn0015268","black"
"FBgn0015269","steelblue"
"FBgn0031926","red"
"FBgn0034628","brown"
"FBgn0038135","brown"
"FBgn0038134","brown"
"FBgn0038136","brown"
"FBgn0038130","turquoise"
"FBgn0038132","turquoise"
"FBgn0038139","turquoise"
"FBgn0053679","darkgrey"
"FBgn0051144","turquoise"
"FBgn0010038","cyan"
"FBgn0010039","black"
"FBgn0267022","black"
"FBgn0030969","black"
"FBgn0024556","grey"
"FBgn0035953","grey"
"FBgn0035855","red"
"FBgn0051633","turquoise"
"FBgn0051632","turquoise"
"FBgn0040206","steelblue"
"FBgn0040207","black"
"FBgn0051637","blue"
"FBgn0051636","turquoise"
"FBgn0051635","grey"
"FBgn0051184","black"
"FBgn0051638","darkgrey"
"FBgn0040208","pink"
"FBgn0051183","turquoise"
"FBgn0038578","black"
"FBgn0026479","black"
"FBgn0038575","black"
"FBgn0050323","turquoise"
"FBgn0263600","black"
"FBgn0038577","grey"
"FBgn0265928","blue"
"FBgn0263602","black"
"FBgn0264855","grey"
"FBgn0264857","brown"
"FBgn0021847","darkgrey"
"FBgn0038571","black"
"FBgn0083991","blue"
"FBgn0083990","black"
"FBgn0083992","darkgrey"
"FBgn0051457","black"
"FBgn0020642","blue"
"FBgn0051454","turquoise"
"FBgn0051453","black"
"FBgn0051451","blue"
"FBgn0035469","turquoise"
"FBgn0267398","black"
"FBgn0051989","grey"
"FBgn0000119","turquoise"
"FBgn0030836","brown"
"FBgn0030837","brown"
"FBgn0030830","blue"
"FBgn0265726","turquoise"
"FBgn0030833","black"
"FBgn0030838","grey"
"FBgn0030839","black"
"FBgn0000116","turquoise"
"FBgn0000117","tan"
"FBgn0085290","black"
"FBgn0085291","black"
"FBgn0037898","black"
"FBgn0085294","turquoise"
"FBgn0085295","cyan"
"FBgn0085296","white"
"FBgn0036668","grey"
"FBgn0036666","turquoise"
"FBgn0036665","turquoise"
"FBgn0036663","blue"
"FBgn0036662","brown"
"FBgn0036661","black"
"FBgn0036660","black"
"FBgn0023513","black"
"FBgn0032748","grey"
"FBgn0032749","red"
"FBgn0023512","black"
"FBgn0032744","turquoise"
"FBgn0032961","black"
"FBgn0032746","greenyellow"
"FBgn0086558","brown"
"FBgn0001197","black"
"FBgn0023510","turquoise"
"FBgn0023517","black"
"FBgn0041004","tan"
"FBgn0267240","red"
"FBgn0036168","black"
"FBgn0065098","turquoise"
"FBgn0037890","turquoise"
"FBgn0037897","pink"
"FBgn0005561","blue"
"FBgn0005564","red"
"FBgn0003977","blue"
"FBgn0003975","turquoise"
"FBgn0013954","lightgreen"
"FBgn0003979","black"
"FBgn0013953","brown"
"FBgn0001229","turquoise"
"FBgn0001228","cyan"
"FBgn0053178","turquoise"
"FBgn0053179","blue"
"FBgn0266540","grey"
"FBgn0014029","black"
"FBgn0001220","turquoise"
"FBgn0053170","turquoise"
"FBgn0001994","grey"
"FBgn0001225","black"
"FBgn0001992","blue"
"FBgn0001991","turquoise"
"FBgn0001990","black"
"FBgn0004598","pink"
"FBgn0004908","black"
"FBgn0030291","black"
"FBgn0030292","turquoise"
"FBgn0011802","black"
"FBgn0030293","black"
"FBgn0005694","lightcyan"
"FBgn0005695","black"
"FBgn0005696","black"
"FBgn0036080","red"
"FBgn0033566","black"
"FBgn0033564","turquoise"
"FBgn0266549","red"
"FBgn0265862","turquoise"
"FBgn0083950","blue"
"FBgn0032154","black"
"FBgn0035213","black"
"FBgn0024236","grey"
"FBgn0035211","black"
"FBgn0035210","black"
"FBgn0024232","blue"
"FBgn0024230","darkgreen"
"FBgn0263006","turquoise"
"FBgn0263005","black"
"FBgn0024728","grey"
"FBgn0024238","brown"
"FBgn0036993","turquoise"
"FBgn0015229","lightcyan"
"FBgn0085380","blue"
"FBgn0038530","turquoise"
"FBgn0033467","black"
"FBgn0028983","cyan"
"FBgn0086909","turquoise"
"FBgn0086908","black"
"FBgn0086904","lightgreen"
"FBgn0086906","turquoise"
"FBgn0086900","white"
"FBgn0250830","grey"
"FBgn0038956","turquoise"
"FBgn0250833","turquoise"
"FBgn0038953","black"
"FBgn0038952","turquoise"
"FBgn0250836","brown"
"FBgn0250837","black"
"FBgn0250838","turquoise"
"FBgn0250839","blue"
"FBgn0034918","black"
"FBgn0038488","grey"
"FBgn0038959","blue"
"FBgn0036731","turquoise"
"FBgn0039519","brown"
"FBgn0000459","turquoise"
"FBgn0042118","white"
"FBgn0042112","lightgreen"
"FBgn0003598","black"
"FBgn0042110","cyan"
"FBgn0042111","blue"
"FBgn0036734","grey"
"FBgn0043578","turquoise"
"FBgn0043577","turquoise"
"FBgn0043576","brown"
"FBgn0043575","brown"
"FBgn0052409","black"
"FBgn0019929","turquoise"
"FBgn0019928","brown"
"FBgn0052405","white"
"FBgn0019925","turquoise"
"FBgn0052406","blue"
"FBgn0283461","turquoise"
"FBgn0028936","turquoise"
"FBgn0028931","grey"
"FBgn0028932","black"
"FBgn0283467","black"
"FBgn0028938","turquoise"
"FBgn0028939","turquoise"
"FBgn0029518","red"
"FBgn0261535","black"
"FBgn0261534","turquoise"
"FBgn0022768","pink"
"FBgn0035600","turquoise"
"FBgn0022764","royalblue"
"FBgn0262714","grey"
"FBgn0029514","black"
"FBgn0267940","cyan"
"FBgn0262717","turquoise"
"FBgn0043792","turquoise"
