"","Var1","Freq"
"1068","FBgn0039387",1
"1069","FBgn0039396",1
"1070","FBgn0039398",1
"1071","FBgn0039411",3
"1072","FBgn0039424",1
"1073","FBgn0039425",2
"1074","FBgn0039428",1
"1075","FBgn0039429",1
"1076","FBgn0039443",1
"1077","FBgn0039448",1
"1078","FBgn0039454",1
"1079","FBgn0039463",1
"1080","FBgn0039480",2
"1081","FBgn0039482",1
"1082","FBgn0039490",1
"1083","FBgn0039491",1
"1084","FBgn0039511",1
"1085","FBgn0039518",1
"1086","FBgn0039521",1
"1087","FBgn0039522",1
"1088","FBgn0039568",1
"1089","FBgn0039576",1
"1090","FBgn0039577",1
"1091","FBgn0039582",1
"1092","FBgn0039585",1
"1093","FBgn0039592",1
"1094","FBgn0039596",1
"1095","FBgn0039597",2
"1096","FBgn0039598",1
"1097","FBgn0039599",1
"1098","FBgn0039659",2
"1099","FBgn0039669",2
"1100","FBgn0039671",2
"1101","FBgn0039707",3
"1102","FBgn0039728",1
"1103","FBgn0039752",3
"1104","FBgn0039758",1
"1105","FBgn0039771",1
"1106","FBgn0039780",1
"1107","FBgn0039782",3
"1108","FBgn0039783",1
"1109","FBgn0039784",1
"1110","FBgn0039792",2
"1111","FBgn0039795",1
"1112","FBgn0039797",2
"1113","FBgn0039798",2
"1114","FBgn0039806",1
"1115","FBgn0039812",1
"1116","FBgn0039832",1
"1117","FBgn0039833",1
"1118","FBgn0039838",1
"1119","FBgn0039839",1
"1120","FBgn0039850",1
"1121","FBgn0039852",2
"1122","FBgn0039887",2
"1123","FBgn0039979",2
"1124","FBgn0040028",3
"1125","FBgn0040038",2
"1126","FBgn0040045",2
"1127","FBgn0040063",2
"1128","FBgn0040097",1
"1129","FBgn0040106",1
"1130","FBgn0040107",1
"1131","FBgn0040261",1
"1132","FBgn0040318",1
"1133","FBgn0040338",1
"1134","FBgn0040358",1
"1135","FBgn0040359",2
"1136","FBgn0040361",2
"1137","FBgn0040362",2
"1138","FBgn0040365",1
"1139","FBgn0040368",1
"1140","FBgn0040385",1
"1141","FBgn0040496",3
"1142","FBgn0040506",1
"1143","FBgn0040508",2
"1144","FBgn0040509",1
"1145","FBgn0040510",5
"1146","FBgn0040519",2
"1147","FBgn0040553",1
"1148","FBgn0040565",2
"1149","FBgn0040601",4
"1150","FBgn0040607",1
"1151","FBgn0040628",3
"1152","FBgn0040648",1
"1153","FBgn0040679",1
"1154","FBgn0040682",3
"1155","FBgn0040684",3
"1156","FBgn0040694",2
"1157","FBgn0040719",2
"1158","FBgn0040755",1
"1159","FBgn0040784",1
"1160","FBgn0040795",1
"1161","FBgn0040796",1
"1162","FBgn0040814",1
"1163","FBgn0040816",1
"1164","FBgn0040871",1
"1165","FBgn0040904",1
"1166","FBgn0040905",1
"1167","FBgn0040989",1
"1168","FBgn0040996",3
"1169","FBgn0041102",1
"1170","FBgn0041103",1
"1171","FBgn0041183",1
"1172","FBgn0041195",1
"1173","FBgn0041224",2
"1174","FBgn0041229",1
"1175","FBgn0041232",1
"1176","FBgn0041233",1
"1177","FBgn0041235",1
"1178","FBgn0041236",1
"1179","FBgn0041237",1
"1180","FBgn0041238",1
"1181","FBgn0041239",1
"1182","FBgn0041240",1
"1183","FBgn0041247",1
"1184","FBgn0041248",2
"1185","FBgn0041249",1
"1186","FBgn0041250",2
"1187","FBgn0041621",1
"1188","FBgn0041622",2
"1189","FBgn0041623",1
"1190","FBgn0041624",1
"1191","FBgn0041625",1
"1192","FBgn0041626",1
"1193","FBgn0041719",1
"1194","FBgn0042098",1
"1195","FBgn0042146",1
"1196","FBgn0042189",3
"1197","FBgn0042198",1
"1198","FBgn0042710",1
"1199","FBgn0043532",2
"1200","FBgn0043533",1
"1201","FBgn0043539",2
"1202","FBgn0043550",2
"1203","FBgn0043577",2
"1204","FBgn0043825",2
"1205","FBgn0044809",1
"1206","FBgn0044817",1
"1207","FBgn0045442",1
"1208","FBgn0045468",1
"1209","FBgn0045469",1
"1210","FBgn0045470",1
"1211","FBgn0045471",1
"1212","FBgn0045479",1
"1213","FBgn0045482",1
"1214","FBgn0045483",1
"1215","FBgn0045485",1
"1216","FBgn0045486",1
"1217","FBgn0045487",1
"1218","FBgn0045497",1
"1219","FBgn0045498",1
"1220","FBgn0045500",1
"1221","FBgn0045501",1
"1222","FBgn0045759",1
"1223","FBgn0045770",3
"1224","FBgn0046253",1
"1225","FBgn0046297",2
"1226","FBgn0046323",1
"1227","FBgn0046332",1
"1228","FBgn0046698",1
"1229","FBgn0046879",2
"1230","FBgn0046885",1
"1231","FBgn0046886",1
"1232","FBgn0046887",1
"1233","FBgn0046888",1
"1234","FBgn0047330",1
"1235","FBgn0047351",2
"1236","FBgn0050029",3
"1237","FBgn0050039",1
"1238","FBgn0050045",1
"1239","FBgn0050048",2
"1240","FBgn0050067",2
"1241","FBgn0050072",1
"1242","FBgn0050073",1
"1243","FBgn0050074",1
"1244","FBgn0050075",1
"1245","FBgn0050091",1
"1246","FBgn0050095",1
"1247","FBgn0050103",1
"1248","FBgn0050114",1
"1249","FBgn0050177",1
"1250","FBgn0050192",1
"1251","FBgn0050212",1
"1252","FBgn0050215",1
"1253","FBgn0050218",1
"1254","FBgn0050220",1
"1255","FBgn0050222",3
"1256","FBgn0050223",1
"1257","FBgn0050227",1
"1258","FBgn0050231",1
"1259","FBgn0050232",1
"1260","FBgn0050234",1
"1261","FBgn0050235",1
"1262","FBgn0050268",1
"1263","FBgn0050275",3
"1264","FBgn0050288",1
"1265","FBgn0050297",1
"1266","FBgn0050299",1
"1267","FBgn0050369",1
"1268","FBgn0050374",2
"1269","FBgn0050375",1
"1270","FBgn0050376",1
"1271","FBgn0050395",1
"1272","FBgn0050406",1
"1273","FBgn0050407",1
"1274","FBgn0050412",3
"1275","FBgn0050416",2
"1276","FBgn0050417",1
"1277","FBgn0050432",1
"1278","FBgn0050447",3
"1279","FBgn0050449",2
"1280","FBgn0050452",1
"1281","FBgn0050454",1
"1282","FBgn0050464",1
"1283","FBgn0050468",1
"1284","FBgn0050469",1
"1285","FBgn0050471",1
"1286","FBgn0050484",1
"1287","FBgn0050506",1
"1288","FBgn0051010",2
"1289","FBgn0051013",1
"1290","FBgn0051014",1
"1291","FBgn0051016",2
"1292","FBgn0051017",1
"1293","FBgn0051021",1
"1294","FBgn0051023",1
"1295","FBgn0051025",2
"1296","FBgn0051044",3
"1297","FBgn0051050",2
"1298","FBgn0051070",1
"1299","FBgn0051080",1
"1300","FBgn0051081",1
"1301","FBgn0051093",1
"1302","FBgn0051099",1
"1303","FBgn0051128",1
"1304","FBgn0051143",1
"1305","FBgn0051162",1
"1306","FBgn0051164",1
"1307","FBgn0051165",1
"1308","FBgn0051166",1
"1309","FBgn0051167",1
"1310","FBgn0051206",2
"1311","FBgn0051215",1
"1312","FBgn0051220",1
"1313","FBgn0051225",1
"1314","FBgn0051226",2
"1315","FBgn0051235",2
"1316","FBgn0051268",2
"1317","FBgn0051281",2
"1318","FBgn0051294",1
"1319","FBgn0051327",1
"1320","FBgn0051331",1
"1321","FBgn0051333",1
"1322","FBgn0051334",1
"1323","FBgn0051337",1
"1324","FBgn0051356",1
"1325","FBgn0051358",2
"1326","FBgn0051371",2
"1327","FBgn0051383",1
"1328","FBgn0051386",1
"1329","FBgn0051406",2
"1330","FBgn0051418",1
"1331","FBgn0051419",1
"1332","FBgn0051423",1
"1333","FBgn0051424",1
"1334","FBgn0051432",1
"1335","FBgn0051438",1
"1336","FBgn0051459",1
"1337","FBgn0051464",1
"1338","FBgn0051480",1
"1339","FBgn0051482",1
"1340","FBgn0051485",2
"1341","FBgn0051493",2
"1342","FBgn0051496",1
"1343","FBgn0051497",1
"1344","FBgn0051501",1
"1345","FBgn0051515",1
"1346","FBgn0051524",2
"1347","FBgn0051533",1
"1348","FBgn0051542",2
"1349","FBgn0051559",1
"1350","FBgn0051560",1
"1351","FBgn0051561",1
"1352","FBgn0051570",1
"1353","FBgn0051583",1
"1354","FBgn0051588",1
"1355","FBgn0051591",1
"1356","FBgn0051601",2
"1357","FBgn0051603",1
"1358","FBgn0051604",1
"1359","FBgn0051609",1
"1360","FBgn0051611",1
"1361","FBgn0051613",1
"1362","FBgn0051614",2
"1363","FBgn0051624",3
"1364","FBgn0051631",1
"1365","FBgn0051634",1
"1366","FBgn0051639",2
"1367","FBgn0051644",3
"1368","FBgn0051647",1
"1369","FBgn0051668",1
"1370","FBgn0051677",1
"1371","FBgn0051680",1
"1372","FBgn0051682",1
"1373","FBgn0051693",2
"1374","FBgn0051698",2
"1375","FBgn0051700",2
"1376","FBgn0051702",1
"1377","FBgn0051703",1
"1378","FBgn0051709",2
"1379","FBgn0051730",1
"1380","FBgn0051735",2
"1381","FBgn0051740",1
"1382","FBgn0051741",1
"1383","FBgn0051742",2
"1384","FBgn0051754",2
"1385","FBgn0051776",1
"1386","FBgn0051784",1
"1387","FBgn0051787",1
"1388","FBgn0051797",1
"1389","FBgn0051804",1
"1390","FBgn0051816",1
"1391","FBgn0051822",2
"1392","FBgn0051824",2
"1393","FBgn0051835",1
"1394","FBgn0051840",1
"1395","FBgn0051862",1
"1396","FBgn0051872",2
"1397","FBgn0051876",1
"1398","FBgn0051882",1
"1399","FBgn0051888",1
"1400","FBgn0051890",1
"1401","FBgn0051902",1
"1402","FBgn0051924",1
"1403","FBgn0051933",1
"1404","FBgn0051946",1
"1405","FBgn0051949",2
"1406","FBgn0051958",2
"1407","FBgn0051960",1
"1408","FBgn0051988",2
"1409","FBgn0052036",1
"1410","FBgn0052058",1
"1411","FBgn0052061",1
"1412","FBgn0052071",1
"1413","FBgn0052079",1
"1414","FBgn0052081",1
"1415","FBgn0052086",2
"1416","FBgn0052088",1
"1417","FBgn0052093",1
"1418","FBgn0052102",1
"1419","FBgn0052106",2
"1420","FBgn0052123",2
"1421","FBgn0052126",1
"1422","FBgn0052127",1
"1423","FBgn0052128",1
"1424","FBgn0052129",1
"1425","FBgn0052153",1
"1426","FBgn0052160",1
"1427","FBgn0052173",1
"1428","FBgn0052224",1
"1429","FBgn0052237",1
"1430","FBgn0052240",1
"1431","FBgn0052268",1
"1432","FBgn0052274",1
"1433","FBgn0052301",3
"1434","FBgn0052305",1
"1435","FBgn0052358",1
"1436","FBgn0052359",1
"1437","FBgn0052360",1
"1438","FBgn0052374",1
"1439","FBgn0052376",1
"1440","FBgn0052404",2
"1441","FBgn0052413",1
"1442","FBgn0052437",1
"1443","FBgn0052440",1
"1444","FBgn0052445",1
"1445","FBgn0052447",3
"1446","FBgn0052459",1
"1447","FBgn0052460",1
"1448","FBgn0052461",1
"1449","FBgn0052462",1
"1450","FBgn0052463",1
"1451","FBgn0052480",1
"1452","FBgn0052481",1
"1453","FBgn0052487",1
"1454","FBgn0052488",2
"1455","FBgn0052511",2
"1456","FBgn0052563",2
"1457","FBgn0052588",1
"1458","FBgn0052598",1
"1459","FBgn0052631",1
"1460","FBgn0052636",1
"1461","FBgn0052643",1
"1462","FBgn0052651",1
"1463","FBgn0052652",1
"1464","FBgn0052679",1
"1465","FBgn0052703",3
"1466","FBgn0052718",3
"1467","FBgn0052719",1
"1468","FBgn0052720",1
"1469","FBgn0052740",1
"1470","FBgn0052762",2
"1471","FBgn0052797",1
"1472","FBgn0052821",2
"1473","FBgn0052945",1
"1474","FBgn0052983",1
"1475","FBgn0052986",1
"1476","FBgn0052987",1
"1477","FBgn0052988",1
"1478","FBgn0053003",2
"1479","FBgn0053012",1
"1480","FBgn0053060",1
"1481","FBgn0053061",2
"1482","FBgn0053121",1
"1483","FBgn0053124",1
"1484","FBgn0053125",2
"1485","FBgn0053136",3
"1486","FBgn0053225",2
"1487","FBgn0053236",1
"1488","FBgn0053237",1
"1489","FBgn0053238",1
"1490","FBgn0053239",1
"1491","FBgn0053240",1
"1492","FBgn0053241",1
"1493","FBgn0053242",1
"1494","FBgn0053243",1
"1495","FBgn0053244",1
"1496","FBgn0053245",1
"1497","FBgn0053246",1
"1498","FBgn0053247",1
"1499","FBgn0053252",1
"1500","FBgn0053257",1
"1501","FBgn0053262",1
"1502","FBgn0053263",1
"1503","FBgn0053271",1
"1504","FBgn0053283",2
"1505","FBgn0053286",1
"1506","FBgn0053287",1
"1507","FBgn0053289",2
"1508","FBgn0053299",2
"1509","FBgn0053302",1
"1510","FBgn0053309",1
"1511","FBgn0053315",2
"1512","FBgn0053318",2
"1513","FBgn0053333",1
"1514","FBgn0053339",1
"1515","FBgn0053340",1
"1516","FBgn0053341",1
"1517","FBgn0053353",1
"1518","FBgn0053354",1
"1519","FBgn0053355",1
"1520","FBgn0053356",2
"1521","FBgn0053357",1
"1522","FBgn0053358",1
"1523","FBgn0053359",1
"1524","FBgn0053360",1
"1525","FBgn0053361",1
"1526","FBgn0053362",1
"1527","FBgn0053363",2
"1528","FBgn0053364",1
"1529","FBgn0053365",1
"1530","FBgn0053366",1
"1531","FBgn0053367",1
"1532","FBgn0053368",1
"1533","FBgn0053369",1
"1534","FBgn0053370",1
"1535","FBgn0053371",2
"1536","FBgn0053372",1
"1537","FBgn0053373",1
"1538","FBgn0053374",1
"1539","FBgn0053375",1
"1540","FBgn0053376",1
"1541","FBgn0053377",1
"1542","FBgn0053378",1
"1543","FBgn0053379",1
"1544","FBgn0053380",1
"1545","FBgn0053381",1
"1546","FBgn0053382",1
"1547","FBgn0053383",1
"1548","FBgn0053384",1
"1549","FBgn0053385",1
"1550","FBgn0053386",1
"1551","FBgn0053387",1
"1552","FBgn0053388",1
"1553","FBgn0053389",1
"1554","FBgn0053390",1
"1555","FBgn0053391",1
"1556","FBgn0053392",1
"1557","FBgn0053393",1
"1558","FBgn0053394",1
"1559","FBgn0053395",1
"1560","FBgn0053396",1
"1561","FBgn0053397",1
"1562","FBgn0053398",1
"1563","FBgn0053399",1
"1564","FBgn0053400",1
"1565","FBgn0053401",1
"1566","FBgn0053402",1
"1567","FBgn0053403",1
"1568","FBgn0053404",1
"1569","FBgn0053405",1
"1570","FBgn0053406",1
"1571","FBgn0053407",1
"1572","FBgn0053408",1
"1573","FBgn0053409",1
"1574","FBgn0053410",1
"1575","FBgn0053411",1
"1576","FBgn0053412",1
"1577","FBgn0053413",1
"1578","FBgn0053414",1
"1579","FBgn0053415",1
"1580","FBgn0053416",2
"1581","FBgn0053417",1
"1582","FBgn0053418",1
"1583","FBgn0053419",1
"1584","FBgn0053420",1
"1585","FBgn0053421",1
"1586","FBgn0053422",1
"1587","FBgn0053423",1
"1588","FBgn0053424",1
"1589","FBgn0053425",1
"1590","FBgn0053426",1
"1591","FBgn0053427",1
"1592","FBgn0053428",1
"1593","FBgn0053429",1
"1594","FBgn0053430",1
"1595","FBgn0053431",1
"1596","FBgn0053432",1
"1597","FBgn0053433",1
"1598","FBgn0053434",1
"1599","FBgn0053435",1
"1600","FBgn0053436",1
"1601","FBgn0053437",1
"1602","FBgn0053438",1
"1603","FBgn0053439",1
"1604","FBgn0053440",1
"1605","FBgn0053441",1
"1606","FBgn0053442",1
"1607","FBgn0053443",1
"1608","FBgn0053444",1
"1609","FBgn0053445",1
"1610","FBgn0053446",1
"1611","FBgn0053447",1
"1612","FBgn0053448",1
"1613","FBgn0053449",1
"1614","FBgn0053450",1
"1615","FBgn0053451",1
"1616","FBgn0053452",1
"1617","FBgn0053453",2
"1618","FBgn0053454",1
"1619","FBgn0053461",1
"1620","FBgn0053467",2
"1621","FBgn0053471",2
"1622","FBgn0053483",2
"1623","FBgn0053489",2
"1624","FBgn0053534",1
"1625","FBgn0053538",1
"1626","FBgn0053542",1
"1627","FBgn0053557",1
"1628","FBgn0053626",1
"1629","FBgn0053627",1
"1630","FBgn0053630",1
"1631","FBgn0053631",1
"1632","FBgn0053632",1
"1633","FBgn0053647",1
"1634","FBgn0053648",2
"1635","FBgn0053658",1
"1636","FBgn0053664",1
"1637","FBgn0053668",1
"1638","FBgn0053669",1
"1639","FBgn0053673",1
"1640","FBgn0053687",1
"1641","FBgn0053688",1
"1642","FBgn0053689",1
"1643","FBgn0053690",1
"1644","FBgn0053700",1
"1645","FBgn0053701",2
"1646","FBgn0053702",1
"1647","FBgn0053703",1
"1648","FBgn0053704",1
"1649","FBgn0053721",1
"1650","FBgn0053728",1
"1651","FBgn0053730",1
"1652","FBgn0053736",1
"1653","FBgn0053737",1
"1654","FBgn0053738",1
"1655","FBgn0053739",1
"1656","FBgn0053740",1
"1657","FBgn0053741",1
"1658","FBgn0053742",1
"1659","FBgn0053743",1
"1660","FBgn0053744",1
"1661","FBgn0053745",1
"1662","FBgn0053746",1
"1663","FBgn0053764",1
"1664","FBgn0053766",1
"1665","FBgn0053767",1
"1666","FBgn0053768",1
"1667","FBgn0053769",1
"1668","FBgn0053770",1
"1669","FBgn0053771",1
"1670","FBgn0053772",1
"1671","FBgn0053773",1
"1672","FBgn0053775",1
"1673","FBgn0053783",1
"1674","FBgn0053792",1
"1675","FBgn0053795",1
"1676","FBgn0053796",1
"1677","FBgn0053798",1
"1678","FBgn0053803",1
"1679","FBgn0053804",1
"1680","FBgn0053805",2
"1681","FBgn0053806",1
"1682","FBgn0053807",1
"1683","FBgn0053808",1
"1684","FBgn0053809",1
"1685","FBgn0053812",1
"1686","FBgn0053815",1
"1687","FBgn0053817",1
"1688","FBgn0053818",1
"1689","FBgn0053821",1
"1690","FBgn0053824",1
"1691","FBgn0053827",1
"1692","FBgn0053830",1
"1693","FBgn0053833",1
"1694","FBgn0053835",1
"1695","FBgn0053836",1
"1696","FBgn0053837",1
"1697","FBgn0053838",1
"1698","FBgn0053839",1
"1699","FBgn0053840",1
"1700","FBgn0053841",1
"1701","FBgn0053842",1
"1702","FBgn0053843",1
"1703","FBgn0053844",1
"1704","FBgn0053845",1
"1705","FBgn0053846",1
"1706","FBgn0053847",1
"1707","FBgn0053848",1
"1708","FBgn0053849",1
"1709","FBgn0053850",1
"1710","FBgn0053851",1
"1711","FBgn0053852",1
"1712","FBgn0053853",1
"1713","FBgn0053854",1
"1714","FBgn0053856",1
"1715","FBgn0053857",1
"1716","FBgn0053859",1
"1717","FBgn0053860",1
"1718","FBgn0053862",1
"1719","FBgn0053863",1
"1720","FBgn0053864",1
"1721","FBgn0053865",1
"1722","FBgn0053866",1
"1723","FBgn0053867",2
"1724","FBgn0053869",1
"1725","FBgn0053870",1
"1726","FBgn0053871",1
"1727","FBgn0053872",1
"1728","FBgn0053873",1
"1729","FBgn0053874",1
"1730","FBgn0053875",1
"1731","FBgn0053876",1
"1732","FBgn0053877",1
"1733","FBgn0053878",1
"1734","FBgn0053879",1
"1735","FBgn0053880",1
"1736","FBgn0053881",1
"1737","FBgn0053882",1
"1738","FBgn0053883",1
"1739","FBgn0053884",1
"1740","FBgn0053885",1
"1741","FBgn0053886",1
"1742","FBgn0053887",1
"1743","FBgn0053888",1
"1744","FBgn0053889",1
"1745","FBgn0053891",1
"1746","FBgn0053893",1
"1747","FBgn0053895",1
"1748","FBgn0053897",1
"1749","FBgn0053899",1
"1750","FBgn0053900",1
"1751","FBgn0053901",1
"1752","FBgn0053903",1
"1753","FBgn0053905",1
"1754","FBgn0053906",1
"1755","FBgn0053907",1
"1756","FBgn0053908",1
"1757","FBgn0053909",1
"1758","FBgn0053919",1
"1759","FBgn0053922",1
"1760","FBgn0053923",1
"1761","FBgn0053928",1
"1762","FBgn0053929",2
"1763","FBgn0053986",1
"1764","FBgn0054006",1
"1765","FBgn0054007",2
"1766","FBgn0054011",1
"1767","FBgn0054021",1
"1768","FBgn0054024",1
"1769","FBgn0054027",1
"1770","FBgn0054029",1
"1771","FBgn0054038",2
"1772","FBgn0054041",3
"1773","FBgn0054044",1
"1774","FBgn0054047",1
"1775","FBgn0054049",1
"1776","FBgn0058053",1
"1777","FBgn0058064",2
"1778","FBgn0058172",1
"1779","FBgn0058461",2
"1780","FBgn0061188",1
"1781","FBgn0062411",1
"1782","FBgn0062565",1
"1783","FBgn0063083",1
"1784","FBgn0063127",1
"1785","FBgn0063261",1
"1786","FBgn0065108",1
"1787","FBgn0065109",1
"1788","FBgn0067052",1
"1789","FBgn0067311",1
"1790","FBgn0067312",1
"1791","FBgn0069938",1
"1792","FBgn0083141",2
"1793","FBgn0083936",1
"1794","FBgn0083938",2
"1795","FBgn0083941",1
"1796","FBgn0083960",1
"1797","FBgn0083965",1
"1798","FBgn0083979",1
"1799","FBgn0083994",1
"1800","FBgn0084001",2
"1801","FBgn0084008",3
"1802","FBgn0084049",2
"1803","FBgn0085191",1
"1804","FBgn0085197",1
"1805","FBgn0085198",1
"1806","FBgn0085199",2
"1807","FBgn0085202",1
"1808","FBgn0085204",1
"1809","FBgn0085210",1
"1810","FBgn0085213",1
"1811","FBgn0085214",1
"1812","FBgn0085222",2
"1813","FBgn0085225",1
"1814","FBgn0085228",1
"1815","FBgn0085230",1
"1816","FBgn0085231",1
"1817","FBgn0085233",2
"1818","FBgn0085239",1
"1819","FBgn0085250",2
"1820","FBgn0085254",1
"1821","FBgn0085259",1
"1822","FBgn0085267",1
"1823","FBgn0085273",2
"1824","FBgn0085274",1
"1825","FBgn0085276",1
"1826","FBgn0085277",2
"1827","FBgn0085280",2
"1828","FBgn0085283",1
"1829","FBgn0085288",1
"1830","FBgn0085300",1
"1831","FBgn0085303",1
"1832","FBgn0085306",2
"1833","FBgn0085310",1
"1834","FBgn0085311",2
"1835","FBgn0085315",2
"1836","FBgn0085318",2
"1837","FBgn0085324",1
"1838","FBgn0085325",1
"1839","FBgn0085326",1
"1840","FBgn0085327",1
"1841","FBgn0085328",2
"1842","FBgn0085331",1
"1843","FBgn0085340",2
"1844","FBgn0085349",2
"1845","FBgn0085361",1
"1846","FBgn0085366",1
"1847","FBgn0085367",1
"1848","FBgn0085374",1
"1849","FBgn0085398",2
"1850","FBgn0085404",3
"1851","FBgn0085456",1
"1852","FBgn0085457",1
"1853","FBgn0085458",1
"1854","FBgn0085464",1
"1855","FBgn0085465",1
"1856","FBgn0085466",1
"1857","FBgn0085471",1
"1858","FBgn0085472",1
"1859","FBgn0085473",1
"1860","FBgn0085476",2
"1861","FBgn0085477",1
"1862","FBgn0085494",2
"1863","FBgn0085500",2
"1864","FBgn0085505",1
"1865","FBgn0085506",1
"1866","FBgn0085511",1
"1867","FBgn0085512",1
"1868","FBgn0085520",2
"1869","FBgn0085521",1
"1870","FBgn0085523",1
"1871","FBgn0085540",1
"1872","FBgn0085569",1
"1873","FBgn0085570",2
"1874","FBgn0085644",2
"1875","FBgn0085673",1
"1876","FBgn0085692",1
"1877","FBgn0085693",1
"1878","FBgn0085784",2
"1879","FBgn0085788",2
"1880","FBgn0085812",1
"1881","FBgn0086033",1
"1882","FBgn0086200",3
"1883","FBgn0086610",1
"1884","FBgn0086916",1
"1885","FBgn0086917",1
"1886","FBgn0250817",1
"1887","FBgn0250821",2
"1888","FBgn0250825",1
"1889","FBgn0250831",1
"1890","FBgn0250834",1
"1891","FBgn0250841",2
"1892","FBgn0250842",2
"1893","FBgn0250844",4
"1894","FBgn0250845",2
"1895","FBgn0250846",3
"1896","FBgn0250847",2
"1897","FBgn0250849",1
"1898","FBgn0259151",1
"1899","FBgn0259162",1
"1900","FBgn0259185",1
"1901","FBgn0259186",2
"1902","FBgn0259188",1
"1903","FBgn0259189",1
"1904","FBgn0259190",1
"1905","FBgn0259192",1
"1906","FBgn0259193",1
"1907","FBgn0259194",1
"1908","FBgn0259195",1
"1909","FBgn0259196",1
"1910","FBgn0259223",2
"1911","FBgn0259230",1
"1912","FBgn0259701",2
"1913","FBgn0259702",1
"1914","FBgn0259703",1
"1915","FBgn0259712",2
"1916","FBgn0259795",2
"1917","FBgn0259817",1
"1918","FBgn0259837",1
"1919","FBgn0259838",1
"1920","FBgn0259839",1
"1921","FBgn0259840",1
"1922","FBgn0259841",1
"1923","FBgn0259842",1
"1924","FBgn0259843",1
"1925","FBgn0259845",1
"1926","FBgn0259846",1
"1927","FBgn0259847",1
"1928","FBgn0259848",1
"1929","FBgn0259849",1
"1930","FBgn0259850",1
"1931","FBgn0259851",1
"1932","FBgn0259852",1
"1933","FBgn0259853",1
"1934","FBgn0259855",1
"1935","FBgn0259856",1
"1936","FBgn0259857",1
"1937","FBgn0259858",1
"1938","FBgn0259859",1
"1939","FBgn0259860",1
"1940","FBgn0259861",1
"1941","FBgn0259862",1
"1942","FBgn0259863",1
"1943","FBgn0259864",1
"1944","FBgn0259869",1
"1945","FBgn0259870",1
"1946","FBgn0259875",1
"1947","FBgn0259922",1
"1948","FBgn0259926",2
"1949","FBgn0259949",1
"1950","FBgn0259950",2
"1951","FBgn0259954",1
"1952","FBgn0259955",1
"1953","FBgn0259956",1
"1954","FBgn0259957",1
"1955","FBgn0259958",2
"1956","FBgn0259959",1
"1957","FBgn0259960",1
"1958","FBgn0259961",1
"1959","FBgn0259962",1
"1960","FBgn0259965",2
"1961","FBgn0259966",1
"1962","FBgn0259968",2
"1963","FBgn0259970",2
"1964","FBgn0259972",2
"1965","FBgn0259973",1
"1966","FBgn0259986",3
"1967","FBgn0259996",1
"1968","FBgn0260226",2
"1969","FBgn0260230",1
"1970","FBgn0260231",1
"1971","FBgn0260447",2
"1972","FBgn0260453",2
"1973","FBgn0260454",1
"1974","FBgn0260487",2
"1975","FBgn0260643",1
"1976","FBgn0260644",1
"1977","FBgn0260646",1
"1978","FBgn0260719",2
"1979","FBgn0260721",2
"1980","FBgn0260776",2
"1981","FBgn0260777",1
"1982","FBgn0260867",1
"1983","FBgn0260869",1
"1984","FBgn0260870",1
"1985","FBgn0260871",1
"1986","FBgn0260873",1
"1987","FBgn0260969",1
"1988","FBgn0260996",1
"1989","FBgn0261055",2
"1990","FBgn0261057",2
"1991","FBgn0261060",1
"1992","FBgn0261061",1
"1993","FBgn0261289",1
"1994","FBgn0261291",1
"1995","FBgn0261292",1
"1996","FBgn0261293",1
"1997","FBgn0261357",1
"1998","FBgn0261358",2
"1999","FBgn0261386",1
"2000","FBgn0261395",1
"2001","FBgn0261399",1
"2002","FBgn0261401",1
"2003","FBgn0261434",1
"2004","FBgn0261502",1
